Year,Month,Day,Hour,Minute,Second,HYY_META.T336
2022,02,27,01,30,00,-5.78867
2022,02,27,02,00,00,-6.4
2022,02,27,02,30,00,-7.12133
2022,02,27,03,00,00,-7.62433
2022,02,27,03,30,00,-7.48467
2022,02,27,04,00,00,-7.05133
2022,02,27,04,30,00,-7.06967
2022,02,27,05,00,00,-6.82033
2022,02,27,05,30,00,-6.185
2022,02,27,06,00,00,-5.73467
2022,02,27,06,30,00,-5.79633
2022,02,27,07,00,00,-5.61433
2022,02,27,07,30,00,-5.52933
2022,02,27,08,00,00,-5.17867
2022,02,27,08,30,00,-4.511
2022,02,27,09,00,00,-3.9
2022,02,27,09,30,00,-3.15467
2022,02,27,10,00,00,-2.21467
2022,02,27,10,30,00,-1.64467
2022,02,27,11,00,00,-1.08567
2022,02,27,11,30,00,-0.50533
2022,02,27,12,00,00,-0.32767
2022,02,27,12,30,00,0.145
2022,02,27,13,00,00,0.70867
2022,02,27,13,30,00,0.796
2022,02,27,14,00,00,0.97433
2022,02,27,14,30,00,1.15533
2022,02,27,15,00,00,1.53533
2022,02,27,15,30,00,1.77567
2022,02,27,16,00,00,1.86
2022,02,27,16,30,00,2.05867
2022,02,27,17,00,00,1.85233
2022,02,27,17,30,00,1.46567
2022,02,27,18,00,00,1.108
2022,02,27,18,30,00,0.73767
2022,02,27,19,00,00,0.22633
2022,02,27,19,30,00,-0.16567
2022,02,27,20,00,00,-0.334
2022,02,27,20,30,00,-0.375
2022,02,27,21,00,00,-0.481
2022,02,27,21,30,00,-0.623
2022,02,27,22,00,00,-0.89333
2022,02,27,22,30,00,-1.05567
2022,02,27,23,00,00,-1.078
2022,02,27,23,30,00,-1.03233
2022,02,28,00,00,00,-1.12
2022,02,28,00,30,00,-1.289
2022,02,28,01,00,00,-1.41
2022,02,28,01,30,00,-1.18467
2022,02,28,02,00,00,-1.49633
2022,02,28,02,30,00,-1.835
2022,02,28,03,00,00,-1.99067
2022,02,28,03,30,00,-2.05467
2022,02,28,04,00,00,-2.125
2022,02,28,04,30,00,-2.29233
2022,02,28,05,00,00,-2.373
2022,02,28,05,30,00,-2.545
2022,02,28,06,00,00,-2.67233
2022,02,28,06,30,00,-2.79267
2022,02,28,07,00,00,-2.77567
2022,02,28,07,30,00,-2.74833
2022,02,28,08,00,00,-2.695
2022,02,28,08,30,00,-2.78067
2022,02,28,09,00,00,-2.27467
2022,02,28,09,30,00,-1.622
2022,02,28,10,00,00,-0.872
2022,02,28,10,30,00,-0.33
2022,02,28,11,00,00,0.38167
2022,02,28,11,30,00,1.475
2022,02,28,12,00,00,2.29267
2022,02,28,12,30,00,2.91733
2022,02,28,13,00,00,3.433
2022,02,28,13,30,00,3.654
2022,02,28,14,00,00,3.396
2022,02,28,14,30,00,3.41633
2022,02,28,15,00,00,3.29833
2022,02,28,15,30,00,3.22
2022,02,28,16,00,00,3.07867
2022,02,28,16,30,00,2.70667
2022,02,28,17,00,00,2.16267
2022,02,28,17,30,00,1.64667
2022,02,28,18,00,00,0.96833
2022,02,28,18,30,00,0.34033
2022,02,28,19,00,00,-0.165
2022,02,28,19,30,00,-0.61167
2022,02,28,20,00,00,-0.92333
2022,02,28,20,30,00,-1.08667
2022,02,28,21,00,00,-1.11467
2022,02,28,21,30,00,-1.22033
2022,02,28,22,00,00,-1.367
2022,02,28,22,30,00,-1.64833
2022,02,28,23,00,00,-1.90933
2022,02,28,23,30,00,-2.02367
2022,03,01,00,00,00,-2.09733
2022,03,01,00,30,00,-1.97167
2022,03,01,01,00,00,-1.788
2022,03,01,01,30,00,-1.58033
2022,03,01,02,00,00,-1.648
2022,03,01,02,30,00,-1.884
2022,03,01,03,00,00,-1.799
2022,03,01,03,30,00,-1.494
2022,03,01,04,00,00,-1.409
2022,03,01,04,30,00,-1.50767
2022,03,01,05,00,00,-1.62067
2022,03,01,05,30,00,-1.79433
2022,03,01,06,00,00,-2.19467
2022,03,01,06,30,00,-2.41
2022,03,01,07,00,00,-2.52867
2022,03,01,07,30,00,-2.59067
2022,03,01,08,00,00,-2.19333
2022,03,01,08,30,00,-1.722
2022,03,01,09,00,00,-1.116
2022,03,01,09,30,00,-0.56667
2022,03,01,10,00,00,-0.13333
2022,03,01,10,30,00,0.50433
2022,03,01,11,00,00,1.22633
2022,03,01,11,30,00,1.96933
2022,03,01,12,00,00,2.57167
2022,03,01,12,30,00,3.11167
2022,03,01,13,00,00,3.621
2022,03,01,13,30,00,3.844
2022,03,01,14,00,00,3.85967
2022,03,01,14,30,00,3.81167
2022,03,01,15,00,00,3.79467
2022,03,01,15,30,00,3.69433
2022,03,01,16,00,00,3.46733
2022,03,01,16,30,00,2.869
2022,03,01,17,00,00,2.12467
2022,03,01,17,30,00,1.572
2022,03,01,18,00,00,1.41267
2022,03,01,18,30,00,1.149
2022,03,01,19,00,00,1.03733
2022,03,01,19,30,00,0.85133
2022,03,01,20,00,00,0.56733
2022,03,01,20,30,00,0.46833
2022,03,01,21,00,00,0.34767
2022,03,01,21,30,00,0.32767
2022,03,01,22,00,00,0.31267
2022,03,01,22,30,00,0.337
2022,03,01,23,00,00,0.26233
2022,03,01,23,30,00,0.21967
2022,03,02,00,00,00,0.162
2022,03,02,00,30,00,0.054
2022,03,02,01,00,00,0.011
2022,03,02,01,30,00,-0.04267
2022,03,02,02,00,00,-0.121
2022,03,02,02,30,00,-0.193
2022,03,02,03,00,00,-0.29433
2022,03,02,03,30,00,-0.42633
2022,03,02,04,00,00,-0.39933
2022,03,02,04,30,00,-0.42433
2022,03,02,05,00,00,-0.50033
2022,03,02,05,30,00,-0.54
2022,03,02,06,00,00,-0.61867
2022,03,02,06,30,00,-0.69033
2022,03,02,07,00,00,-0.815
2022,03,02,07,30,00,-0.95033
2022,03,02,08,00,00,-0.99533
2022,03,02,08,30,00,-1.10367
2022,03,02,09,00,00,-1.09067
2022,03,02,09,30,00,-1.06267
2022,03,02,10,00,00,-1.09367
2022,03,02,10,30,00,-1.03867
2022,03,02,11,00,00,-0.665
2022,03,02,11,30,00,-0.31967
2022,03,02,12,00,00,-0.20333
2022,03,02,12,30,00,-0.086
2022,03,02,13,00,00,0.49933
2022,03,02,13,30,00,0.68167
2022,03,02,14,00,00,0.95167
2022,03,02,14,30,00,1.082
2022,03,02,15,00,00,1.27533
2022,03,02,15,30,00,1.41967
2022,03,02,16,00,00,1.54467
2022,03,02,16,30,00,1.51967
2022,03,02,17,00,00,1.342
2022,03,02,17,30,00,1.002
2022,03,02,18,00,00,0.92567
2022,03,02,18,30,00,0.85433
2022,03,02,19,00,00,0.627
2022,03,02,19,30,00,0.44567
2022,03,02,20,00,00,0.41333
2022,03,02,20,30,00,0.33633
2022,03,02,21,00,00,0.30933
2022,03,02,21,30,00,-0.11267
2022,03,02,22,00,00,-0.21
2022,03,02,22,30,00,-0.85933
2022,03,02,23,00,00,-1.101
2022,03,02,23,30,00,-1.04633
2022,03,03,00,00,00,-0.94333
2022,03,03,00,30,00,-1.09867
2022,03,03,01,00,00,-1.02467
2022,03,03,01,30,00,-1.034
2022,03,03,02,00,00,-1
2022,03,03,02,30,00,-0.878
2022,03,03,03,00,00,-1.09633
2022,03,03,03,30,00,-1.099
2022,03,03,04,00,00,-1.05933
2022,03,03,04,30,00,-1.25567
2022,03,03,05,00,00,-1.44933
2022,03,03,05,30,00,-1.708
2022,03,03,06,00,00,-1.649
2022,03,03,06,30,00,-1.929
2022,03,03,07,00,00,-2.27267
2022,03,03,07,30,00,-2.36333
2022,03,03,08,00,00,-2.26867
2022,03,03,08,30,00,-2.01167
2022,03,03,09,00,00,-1.53267
2022,03,03,09,30,00,-1.311
2022,03,03,10,00,00,-1.12333
2022,03,03,10,30,00,-0.88333
2022,03,03,11,00,00,-0.463
2022,03,03,11,30,00,-0.14767
2022,03,03,12,00,00,0.07433
2022,03,03,12,30,00,0.407
2022,03,03,13,00,00,0.651
2022,03,03,13,30,00,0.844
2022,03,03,14,00,00,1.02567
2022,03,03,14,30,00,1.11333
2022,03,03,15,00,00,1.065
2022,03,03,15,30,00,0.998
2022,03,03,16,00,00,0.85367
2022,03,03,16,30,00,0.50067
2022,03,03,17,00,00,-0.06133
2022,03,03,17,30,00,-0.69467
2022,03,03,18,00,00,-1.274
2022,03,03,18,30,00,-1.723
2022,03,03,19,00,00,-2.00467
2022,03,03,19,30,00,-2.36933
2022,03,03,20,00,00,-2.70767
2022,03,03,20,30,00,-3.00033
2022,03,03,21,00,00,-3.365
2022,03,03,21,30,00,-3.658
2022,03,03,22,00,00,-3.936
2022,03,03,22,30,00,-4.21
2022,03,03,23,00,00,-4.44133
2022,03,03,23,30,00,-4.733
2022,03,04,00,00,00,-4.81633
2022,03,04,00,30,00,-4.88667
2022,03,04,01,00,00,-5.16
2022,03,04,01,30,00,-5.49367
2022,03,04,02,00,00,-5.79333
2022,03,04,02,30,00,-6.05
2022,03,04,03,00,00,-5.92967
2022,03,04,03,30,00,-6.22067
2022,03,04,04,00,00,-6.71533
2022,03,04,04,30,00,-6.707
2022,03,04,05,00,00,-6.79833
2022,03,04,05,30,00,-6.97833
2022,03,04,06,00,00,-6.78333
2022,03,04,06,30,00,-6.915
2022,03,04,07,00,00,-7.05333
2022,03,04,07,30,00,-7.30167
2022,03,04,08,00,00,-7.31267
2022,03,04,08,30,00,-7.10167
2022,03,04,09,00,00,-6.263
2022,03,04,09,30,00,-5.22967
2022,03,04,10,00,00,-4.33067
2022,03,04,10,30,00,-3.72267
2022,03,04,11,00,00,-3.135
2022,03,04,11,30,00,-2.416
2022,03,04,12,00,00,-1.90133
2022,03,04,12,30,00,-1.30733
2022,03,04,13,00,00,-0.77033
2022,03,04,13,30,00,-0.431
2022,03,04,14,00,00,-0.301
2022,03,04,14,30,00,-0.099
2022,03,04,15,00,00,0.00667
2022,03,04,15,30,00,0.19867
2022,03,04,16,00,00,0.101
2022,03,04,16,30,00,-0.01333
2022,03,04,17,00,00,-0.344
2022,03,04,17,30,00,-0.81567
2022,03,04,18,00,00,-1.30667
2022,03,04,18,30,00,-1.576
2022,03,04,19,00,00,-1.79033
2022,03,04,19,30,00,-1.827
2022,03,04,20,00,00,-1.871
2022,03,04,20,30,00,-1.434
2022,03,04,21,00,00,-1.209
2022,03,04,21,30,00,-1.36667
2022,03,04,22,00,00,-1.22767
2022,03,04,22,30,00,-1.27267
2022,03,04,23,00,00,-1.57767
2022,03,04,23,30,00,-1.80167
2022,03,05,00,00,00,-1.79667
2022,03,05,00,30,00,-2.09367
2022,03,05,01,00,00,-2.354
2022,03,05,01,30,00,-2.80633
2022,03,05,02,00,00,-3.26367
2022,03,05,02,30,00,-4.228
2022,03,05,03,00,00,-4.14
2022,03,05,03,30,00,-4.272
2022,03,05,04,00,00,-4.78967
2022,03,05,04,30,00,-5.559
2022,03,05,05,00,00,-6.19867
2022,03,05,05,30,00,-6.764
2022,03,05,06,00,00,-7.00333
2022,03,05,06,30,00,-7.77433
2022,03,05,07,00,00,-8.04433
2022,03,05,07,30,00,-7.92233
2022,03,05,08,00,00,-7.467
2022,03,05,08,30,00,-7.55733
2022,03,05,09,00,00,-6.83533
2022,03,05,09,30,00,-5.79833
2022,03,05,10,00,00,-4.93133
2022,03,05,10,30,00,-3.62633
2022,03,05,11,00,00,-2.37533
2022,03,05,11,30,00,-1.09833
2022,03,05,12,00,00,-0.273
2022,03,05,12,30,00,0.20567
2022,03,05,13,00,00,0.25733
2022,03,05,13,30,00,0.29133
2022,03,05,14,00,00,0.47233
2022,03,05,14,30,00,0.719
2022,03,05,15,00,00,0.85733
2022,03,05,15,30,00,0.93933
2022,03,05,16,00,00,0.99533
2022,03,05,16,30,00,1.07133
2022,03,05,17,00,00,0.882
2022,03,05,17,30,00,0.26833
2022,03,05,18,00,00,-0.57733
2022,03,05,18,30,00,-1.28067
2022,03,05,19,00,00,-1.68
2022,03,05,19,30,00,-1.769
2022,03,05,20,00,00,-1.86067
2022,03,05,20,30,00,-1.88867
2022,03,05,21,00,00,-1.74033
2022,03,05,21,30,00,-2.131
2022,03,05,22,00,00,-2.48733
2022,03,05,22,30,00,-2.82
2022,03,05,23,00,00,-3.19
2022,03,05,23,30,00,-3.383
2022,03,06,00,00,00,-3.50967
2022,03,06,00,30,00,-3.619
2022,03,06,01,00,00,-3.64333
2022,03,06,01,30,00,-3.444
2022,03,06,02,00,00,-3.51767
2022,03,06,02,30,00,-3.62267
2022,03,06,03,00,00,-3.80567
2022,03,06,03,30,00,-4.01467
2022,03,06,04,00,00,-4.135
2022,03,06,04,30,00,-4.25767
2022,03,06,05,00,00,-4.428
2022,03,06,05,30,00,-4.751
2022,03,06,06,00,00,-5.01233
2022,03,06,06,30,00,-5.05667
2022,03,06,07,00,00,-4.96067
2022,03,06,07,30,00,-4.90067
2022,03,06,08,00,00,-4.70533
2022,03,06,08,30,00,-4.167
2022,03,06,09,00,00,-3.562
2022,03,06,09,30,00,-2.817
2022,03,06,10,00,00,-2.079
2022,03,06,10,30,00,-1.20333
2022,03,06,11,00,00,-0.36267
2022,03,06,11,30,00,-0.005
2022,03,06,12,00,00,0.55367
2022,03,06,12,30,00,0.99267
2022,03,06,13,00,00,1.02767
2022,03,06,13,30,00,1.19333
2022,03,06,14,00,00,1.48367
2022,03,06,14,30,00,1.62933
2022,03,06,15,00,00,1.319
2022,03,06,15,30,00,1.596
2022,03,06,16,00,00,1.699
2022,03,06,16,30,00,1.58367
2022,03,06,17,00,00,1.375
2022,03,06,17,30,00,1.046
2022,03,06,18,00,00,0.744
2022,03,06,18,30,00,0.69867
2022,03,06,19,00,00,0.05333
2022,03,06,19,30,00,-0.317
2022,03,06,20,00,00,-0.469
2022,03,06,20,30,00,-0.53433
2022,03,06,21,00,00,-0.988
2022,03,06,21,30,00,-1.125
2022,03,06,22,00,00,-0.98133
2022,03,06,22,30,00,-1.00133
2022,03,06,23,00,00,-1.10267
2022,03,06,23,30,00,-1.318
2022,03,07,00,00,00,-1.46967
2022,03,07,00,30,00,-1.50867
2022,03,07,01,00,00,-1.71133
2022,03,07,01,30,00,-2.037
2022,03,07,02,00,00,-2.22333
2022,03,07,02,30,00,-2.36467
2022,03,07,03,00,00,-2.48667
2022,03,07,03,30,00,-2.566
2022,03,07,04,00,00,-2.61433
2022,03,07,04,30,00,-2.71167
2022,03,07,05,00,00,-2.718
2022,03,07,05,30,00,-2.78933
2022,03,07,06,00,00,-2.98367
2022,03,07,06,30,00,-3.054
2022,03,07,07,00,00,-3.24
2022,03,07,07,30,00,-3.54
2022,03,07,08,00,00,-3.58333
2022,03,07,08,30,00,-3.54367
2022,03,07,09,00,00,-3.72867
2022,03,07,09,30,00,-3.944
2022,03,07,10,00,00,-3.78967
2022,03,07,10,30,00,-3.72433
2022,03,07,11,00,00,-3.65433
2022,03,07,11,30,00,-3.489
2022,03,07,12,00,00,-3.557
2022,03,07,12,30,00,-3.53467
2022,03,07,13,00,00,-3.607
2022,03,07,13,30,00,-3.64367
2022,03,07,14,00,00,-3.72833
2022,03,07,14,30,00,-3.628
2022,03,07,15,00,00,-3.75867
2022,03,07,15,30,00,-3.86533
2022,03,07,16,00,00,-3.526
2022,03,07,16,30,00,-3.54067
2022,03,07,17,00,00,-3.70033
2022,03,07,17,30,00,-4.05333
2022,03,07,18,00,00,-4.314
2022,03,07,18,30,00,-4.65433
2022,03,07,19,00,00,-4.94133
2022,03,07,19,30,00,-5.14667
2022,03,07,20,00,00,-5.23167
2022,03,07,20,30,00,-5.312
2022,03,07,21,00,00,-5.38667
2022,03,07,21,30,00,-5.41333
2022,03,07,22,00,00,-5.64233
2022,03,07,22,30,00,-6.03
2022,03,07,23,00,00,-6.26567
2022,03,07,23,30,00,-6.31933
2022,03,08,00,00,00,-6.352
2022,03,08,00,30,00,-6.407
2022,03,08,01,00,00,-6.43233
2022,03,08,01,30,00,-6.507
2022,03,08,02,00,00,-6.69333
2022,03,08,02,30,00,-6.91067
2022,03,08,03,00,00,-7.068
2022,03,08,03,30,00,-7.10633
2022,03,08,04,00,00,-7.095
2022,03,08,04,30,00,-7.02833
2022,03,08,05,00,00,-6.92067
2022,03,08,05,30,00,-6.772
2022,03,08,06,00,00,-6.54633
2022,03,08,06,30,00,-6.36133
2022,03,08,07,00,00,-6.187
2022,03,08,07,30,00,-6.01633
2022,03,08,08,00,00,-5.80267
2022,03,08,08,30,00,-5.59467
2022,03,08,09,00,00,-5.43667
2022,03,08,09,30,00,-5.21933
2022,03,08,10,00,00,-4.86667
2022,03,08,10,30,00,-4.48367
2022,03,08,11,00,00,-4.14733
2022,03,08,11,30,00,-3.858
2022,03,08,12,00,00,-3.51767
2022,03,08,12,30,00,-3.15967
2022,03,08,13,00,00,-2.90633
2022,03,08,13,30,00,-2.64767
2022,03,08,14,00,00,-2.346
2022,03,08,14,30,00,-2.25233
2022,03,08,15,00,00,-2.14462
2022,03,08,15,30,00,-2.23767
2022,03,08,16,00,00,-2.23033
2022,03,08,16,30,00,-2.09033
2022,03,08,17,00,00,-1.991
2022,03,08,17,30,00,-1.90233
2022,03,08,18,00,00,-1.872
2022,03,08,18,30,00,-1.88867
2022,03,08,19,00,00,-2.00167
2022,03,08,19,30,00,-2.16367
2022,03,08,20,00,00,-2.243
2022,03,08,20,30,00,-2.26067
2022,03,08,21,00,00,-2.29533
2022,03,08,21,30,00,-2.4
2022,03,08,22,00,00,-2.69033
2022,03,08,22,30,00,-3.23833
2022,03,08,23,00,00,-3.81
2022,03,08,23,30,00,-4.22167
2022,03,09,00,00,00,-4.50967
2022,03,09,00,30,00,-4.66933
2022,03,09,01,00,00,-4.78267
2022,03,09,01,30,00,-4.81633
2022,03,09,02,00,00,-4.83667
2022,03,09,02,30,00,-4.967
2022,03,09,03,00,00,-4.99333
2022,03,09,03,30,00,-5.104
2022,03,09,04,00,00,-5.26933
2022,03,09,04,30,00,-5.42
2022,03,09,05,00,00,-5.54867
2022,03,09,05,30,00,-5.59733
2022,03,09,06,00,00,-5.64133
2022,03,09,06,30,00,-5.759
2022,03,09,07,00,00,-5.85467
2022,03,09,07,30,00,-5.89067
2022,03,09,08,00,00,-5.92433
2022,03,09,08,30,00,-5.94933
2022,03,09,09,00,00,-5.93633
2022,03,09,09,30,00,-5.88233
2022,03,09,10,00,00,-5.65167
2022,03,09,10,30,00,-5.44867
2022,03,09,11,00,00,-5.29367
2022,03,09,11,30,00,-5.051
2022,03,09,12,00,00,-4.94267
2022,03,09,12,30,00,-4.798
2022,03,09,13,00,00,-4.67533
2022,03,09,13,30,00,-4.58867
2022,03,09,14,00,00,-4.58833
2022,03,09,14,30,00,-4.60067
2022,03,09,15,00,00,-4.62867
2022,03,09,15,30,00,-4.56633
2022,03,09,16,00,00,-4.496
2022,03,09,16,30,00,-4.52033
2022,03,09,17,00,00,-4.46567
2022,03,09,17,30,00,-4.462
2022,03,09,18,00,00,-4.55
2022,03,09,18,30,00,-4.52233
2022,03,09,19,00,00,-4.55467
2022,03,09,19,30,00,-4.45333
2022,03,09,20,00,00,-4.4
2022,03,09,20,30,00,-4.30233
2022,03,09,21,00,00,-4.273
2022,03,09,21,30,00,-4.192
2022,03,09,22,00,00,-4.18067
2022,03,09,22,30,00,-4.23533
2022,03,09,23,00,00,-4.42467
2022,03,09,23,30,00,-4.83833
2022,03,10,00,00,00,-5.57233
2022,03,10,00,30,00,-6.31867
2022,03,10,01,00,00,-6.71167
2022,03,10,01,30,00,-7.13933
2022,03,10,02,00,00,-7.39967
2022,03,10,02,30,00,-7.57433
2022,03,10,03,00,00,-7.38
2022,03,10,03,30,00,-7.10833
2022,03,10,04,00,00,-6.11933
2022,03,10,04,30,00,-5.46567
2022,03,10,05,00,00,-5.22733
2022,03,10,05,30,00,-5.29067
2022,03,10,06,00,00,-5.21167
2022,03,10,06,30,00,-5.147
2022,03,10,07,00,00,-5.08
2022,03,10,07,30,00,-5.658
2022,03,10,08,00,00,-5.45433
2022,03,10,08,30,00,-4.92967
2022,03,10,09,00,00,-4.51833
2022,03,10,09,30,00,-3.888
2022,03,10,10,00,00,-3.43233
2022,03,10,10,30,00,-3.027
2022,03,10,11,00,00,-2.567
2022,03,10,11,30,00,-2.30667
2022,03,10,12,00,00,NaN
2022,03,10,12,30,00,NaN
2022,03,10,13,00,00,-0.765
2022,03,10,13,30,00,-0.55633
2022,03,10,14,00,00,-0.41167
2022,03,10,14,30,00,-0.362
2022,03,10,15,00,00,-0.18233
2022,03,10,15,30,00,-0.026
2022,03,10,16,00,00,0.05967
2022,03,10,16,30,00,0.11133
2022,03,10,17,00,00,0.01767
2022,03,10,17,30,00,-0.12467
2022,03,10,18,00,00,-0.21867
2022,03,10,18,30,00,-0.37067
2022,03,10,19,00,00,-0.54933
2022,03,10,19,30,00,-0.749
2022,03,10,20,00,00,-0.93333
2022,03,10,20,30,00,-1.01467
2022,03,10,21,00,00,-1.07467
2022,03,10,21,30,00,-1.16467
2022,03,10,22,00,00,-1.04467
2022,03,10,22,30,00,-1.016
2022,03,10,23,00,00,-0.951
2022,03,10,23,30,00,-0.86667
2022,03,11,00,00,00,-0.8
2022,03,11,00,30,00,-0.77
2022,03,11,01,00,00,-0.77533
2022,03,11,01,30,00,-0.801
2022,03,11,02,00,00,-0.86333
2022,03,11,02,30,00,-0.90467
2022,03,11,03,00,00,-0.93467
2022,03,11,03,30,00,-0.94933
2022,03,11,04,00,00,-0.94767
2022,03,11,04,30,00,-0.94433
2022,03,11,05,00,00,-0.92867
2022,03,11,05,30,00,-0.937
2022,03,11,06,00,00,-0.96567
2022,03,11,06,30,00,-1.02167
2022,03,11,07,00,00,-1.072
2022,03,11,07,30,00,-1.12133
2022,03,11,08,00,00,-1.16367
2022,03,11,08,30,00,-1.15067
2022,03,11,09,00,00,-1.08767
2022,03,11,09,30,00,-0.94833
2022,03,11,10,00,00,-0.81133
2022,03,11,10,30,00,-0.55833
2022,03,11,11,00,00,-0.39033
2022,03,11,11,30,00,-0.12667
2022,03,11,12,00,00,0.07967
2022,03,11,12,30,00,0.39733
2022,03,11,13,00,00,0.70867
2022,03,11,13,30,00,1.13767
2022,03,11,14,00,00,1.299
2022,03,11,14,30,00,1.484
2022,03,11,15,00,00,1.55433
2022,03,11,15,30,00,1.77967
2022,03,11,16,00,00,1.86933
2022,03,11,16,30,00,2.00633
2022,03,11,17,00,00,1.73333
2022,03,11,17,30,00,1.249
2022,03,11,18,00,00,0.90867
2022,03,11,18,30,00,0.57167
2022,03,11,19,00,00,0.361
2022,03,11,19,30,00,0.27467
2022,03,11,20,00,00,0.205
2022,03,11,20,30,00,0.10733
2022,03,11,21,00,00,-0.028
2022,03,11,21,30,00,-0.136
2022,03,11,22,00,00,-0.329
2022,03,11,22,30,00,-0.63667
2022,03,11,23,00,00,-0.933
2022,03,11,23,30,00,-1.12433
2022,03,12,00,00,00,-1.40167
2022,03,12,00,30,00,-1.51067
2022,03,12,01,00,00,-1.70133
2022,03,12,01,30,00,-1.66533
2022,03,12,02,00,00,-1.72033
2022,03,12,02,30,00,-1.81033
2022,03,12,03,00,00,-1.87633
2022,03,12,03,30,00,-1.60933
2022,03,12,04,00,00,-1.99233
2022,03,12,04,30,00,-2.02467
2022,03,12,05,00,00,-2.341
2022,03,12,05,30,00,-2.44867
2022,03,12,06,00,00,-2.405
2022,03,12,06,30,00,-2.36567
2022,03,12,07,00,00,-2.24533
2022,03,12,07,30,00,-2.269
2022,03,12,08,00,00,-2.23133
2022,03,12,08,30,00,-1.149
2022,03,12,09,00,00,-0.416
2022,03,12,09,30,00,0.596
2022,03,12,10,00,00,1.28
2022,03,12,10,30,00,2.10033
2022,03,12,11,00,00,3.03933
2022,03,12,11,30,00,4.182
2022,03,12,12,00,00,5.09267
2022,03,12,12,30,00,5.65933
2022,03,12,13,00,00,5.93767
2022,03,12,13,30,00,6.56967
2022,03,12,14,00,00,6.99533
2022,03,12,14,30,00,7.14167
2022,03,12,15,00,00,7.26667
2022,03,12,15,30,00,7.385
2022,03,12,16,00,00,7.40933
2022,03,12,16,30,00,7.014
2022,03,12,17,00,00,6.51033
2022,03,12,17,30,00,6.16833
2022,03,12,18,00,00,5.88267
2022,03,12,18,30,00,5.347
2022,03,12,19,00,00,4.76233
2022,03,12,19,30,00,4.311
2022,03,12,20,00,00,3.81967
2022,03,12,20,30,00,3.361
2022,03,12,21,00,00,2.98933
2022,03,12,21,30,00,2.43167
2022,03,12,22,00,00,2.07433
2022,03,12,22,30,00,1.617
2022,03,12,23,00,00,1.34
2022,03,12,23,30,00,0.782
2022,03,13,00,00,00,0.334
2022,03,13,00,30,00,0.17967
2022,03,13,01,00,00,-0.21667
2022,03,13,01,30,00,-0.76267
2022,03,13,02,00,00,-0.773
2022,03,13,02,30,00,-0.98967
2022,03,13,03,00,00,-1.633
2022,03,13,03,30,00,-1.98367
2022,03,13,04,00,00,-2.40867
2022,03,13,04,30,00,-2.65933
2022,03,13,05,00,00,-2.62567
2022,03,13,05,30,00,-2.34767
2022,03,13,06,00,00,-2.392
2022,03,13,06,30,00,-2.62533
2022,03,13,07,00,00,-2.712
2022,03,13,07,30,00,-2.84767
2022,03,13,08,00,00,-2.69133
2022,03,13,08,30,00,-2.41033
2022,03,13,09,00,00,-2.09133
2022,03,13,09,30,00,-0.893
2022,03,13,10,00,00,0.781
2022,03,13,10,30,00,2.68767
2022,03,13,11,00,00,4.17667
2022,03,13,11,30,00,5.561
2022,03,13,12,00,00,6.138
2022,03,13,12,30,00,6.28067
2022,03,13,13,00,00,7.15267
2022,03,13,13,30,00,7.992
2022,03,13,14,00,00,9.25967
2022,03,13,14,30,00,9.76533
2022,03,13,15,00,00,9.66533
2022,03,13,15,30,00,9.75533
2022,03,13,16,00,00,9.838
2022,03,13,16,30,00,9.78033
2022,03,13,17,00,00,9.46867
2022,03,13,17,30,00,8.73767
2022,03,13,18,00,00,7.905
2022,03,13,18,30,00,7.07667
2022,03,13,19,00,00,6.35033
2022,03,13,19,30,00,5.543
2022,03,13,20,00,00,4.84167
2022,03,13,20,30,00,4.48767
2022,03,13,21,00,00,4.36633
2022,03,13,21,30,00,3.92133
2022,03,13,22,00,00,3.46533
2022,03,13,22,30,00,2.82567
2022,03,13,23,00,00,2.23167
2022,03,13,23,30,00,2.08067
2022,03,14,00,00,00,2.25667
2022,03,14,00,30,00,1.522
2022,03,14,01,00,00,0.47633
2022,03,14,01,30,00,0.376
2022,03,14,02,00,00,0.334
2022,03,14,02,30,00,0.39567
2022,03,14,03,00,00,0.38
2022,03,14,03,30,00,0.35333
2022,03,14,04,00,00,0.51033
2022,03,14,04,30,00,0.24367
2022,03,14,05,00,00,0.02433
2022,03,14,05,30,00,-0.31367
2022,03,14,06,00,00,-0.42367
2022,03,14,06,30,00,-0.28267
2022,03,14,07,00,00,-0.56267
2022,03,14,07,30,00,-0.49867
2022,03,14,08,00,00,0.14533
2022,03,14,08,30,00,0.773
2022,03,14,09,00,00,1.69133
2022,03,14,09,30,00,2.97067
2022,03,14,10,00,00,4.362
2022,03,14,10,30,00,5.74567
2022,03,14,11,00,00,6.65
2022,03,14,11,30,00,7.505
2022,03,14,12,00,00,8.00733
2022,03,14,12,30,00,8.33167
2022,03,14,13,00,00,8.422
2022,03,14,13,30,00,8.668
2022,03,14,14,00,00,8.97833
2022,03,14,14,30,00,9.211
2022,03,14,15,00,00,9.323
2022,03,14,15,30,00,9.33833
2022,03,14,16,00,00,9.418
2022,03,14,16,30,00,9.425
2022,03,14,17,00,00,9.205
2022,03,14,17,30,00,8.69767
2022,03,14,18,00,00,7.78533
2022,03,14,18,30,00,6.685
2022,03,14,19,00,00,5.894
2022,03,14,19,30,00,5.25267
2022,03,14,20,00,00,4.581
2022,03,14,20,30,00,4.264
2022,03,14,21,00,00,4.04067
2022,03,14,21,30,00,3.84867
