Year,Month,Day,Hour,Minute,Second,HYY_META.WSU336
2011,09,02,02,00,00,2.11621
2011,09,02,02,30,00,2.575
2011,09,02,03,00,00,2.6531
2011,09,02,03,30,00,2.29
2011,09,02,04,00,00,2.864
2011,09,02,04,30,00,2.27367
2011,09,02,05,00,00,2.752
2011,09,02,05,30,00,2.61767
2011,09,02,06,00,00,2.644
2011,09,02,06,30,00,2.30767
2011,09,02,07,00,00,2.789
2011,09,02,07,30,00,3.08069
2011,09,02,08,00,00,2.82333
2011,09,02,08,30,00,2.75067
2011,09,02,09,00,00,3.27567
2011,09,02,09,30,00,3.50633
2011,09,02,10,00,00,3.37069
2011,09,02,10,30,00,3.09467
2011,09,02,11,00,00,3.36
2011,09,02,11,30,00,2.66926
2011,09,02,12,00,00,2.4131
2011,09,02,12,30,00,2.752
2011,09,02,13,00,00,4.556
2011,09,02,13,30,00,2.14741
2011,09,02,14,00,00,2.31633
2011,09,02,14,30,00,3.32
2011,09,02,15,00,00,2.93233
2011,09,02,15,30,00,3.00733
2011,09,02,16,00,00,2.73767
2011,09,02,16,30,00,3.08967
2011,09,02,17,00,00,2.62
2011,09,02,17,30,00,2.75033
2011,09,02,18,00,00,2.302
2011,09,02,18,30,00,2.95
2011,09,02,19,00,00,2.74633
2011,09,02,19,30,00,2.458
2011,09,02,20,00,00,2.42667
2011,09,02,20,30,00,2.61767
2011,09,02,21,00,00,2.85379
2011,09,02,21,30,00,2.81467
2011,09,02,22,00,00,2.71233
2011,09,02,22,30,00,2.86633
2011,09,02,23,00,00,2.34276
2011,09,02,23,30,00,2.30276
2011,09,03,00,00,00,2.577
2011,09,03,00,30,00,2.16067
2011,09,03,01,00,00,2.86767
2011,09,03,01,30,00,2.751
2011,09,03,02,00,00,2.38655
2011,09,03,02,30,00,2.103
2011,09,03,03,00,00,2.32767
2011,09,03,03,30,00,2.17138
2011,09,03,04,00,00,2.20966
2011,09,03,04,30,00,2.20133
2011,09,03,05,00,00,2.235
2011,09,03,05,30,00,2.47367
2011,09,03,06,00,00,2.76276
2011,09,03,06,30,00,2.87467
2011,09,03,07,00,00,2.079
2011,09,03,07,30,00,1.94857
2011,09,03,08,00,00,2.24367
2011,09,03,08,30,00,2.64967
2011,09,03,09,00,00,2.314
2011,09,03,09,30,00,2.11786
2011,09,03,10,00,00,2.2769
2011,09,03,10,30,00,2.70167
2011,09,03,11,00,00,2.21655
2011,09,03,11,30,00,2.70345
2011,09,03,12,00,00,2.28586
2011,09,03,12,30,00,2.6572
2011,09,03,13,00,00,2.70852
2011,09,03,13,30,00,3.01069
2011,09,03,14,00,00,1.71192
2011,09,03,14,30,00,1.81931
2011,09,03,15,00,00,2.46552
2011,09,03,15,30,00,2.35357
2011,09,03,16,00,00,2.961
2011,09,03,16,30,00,2.38897
2011,09,03,17,00,00,2.13233
2011,09,03,17,30,00,2.38033
2011,09,03,18,00,00,2.60467
2011,09,03,18,30,00,2.36067
2011,09,03,19,00,00,1.39233
2011,09,03,19,30,00,1.89133
2011,09,03,20,00,00,2.37233
2011,09,03,20,30,00,2.431
2011,09,03,21,00,00,3.11367
2011,09,03,21,30,00,3.03133
2011,09,03,22,00,00,2.67167
2011,09,03,22,30,00,2.594
2011,09,03,23,00,00,2.79
2011,09,03,23,30,00,2.97933
2011,09,04,00,00,00,2.93967
2011,09,04,00,30,00,3.45567
2011,09,04,01,00,00,3.02867
2011,09,04,01,30,00,2.793
2011,09,04,02,00,00,3.36333
2011,09,04,02,30,00,2.792
2011,09,04,03,00,00,3.29367
2011,09,04,03,30,00,2.71167
2011,09,04,04,00,00,2.42433
2011,09,04,04,30,00,2.72567
2011,09,04,05,00,00,2.73733
2011,09,04,05,30,00,2.84067
2011,09,04,06,00,00,2.825
2011,09,04,06,30,00,2.422
2011,09,04,07,00,00,2.88
2011,09,04,07,30,00,2.32931
2011,09,04,08,00,00,2.7
2011,09,04,08,30,00,2.68875
2011,09,04,09,00,00,2.28
2011,09,04,09,30,00,1.49778
2011,09,04,10,00,00,1.75
2011,09,04,10,30,00,1.762
2011,09,04,11,00,00,2.14
2011,09,04,11,30,00,1.725
2011,09,04,12,00,00,2.17136
2011,09,04,12,30,00,2.48333
2011,09,04,13,00,00,2.44923
2011,09,04,13,30,00,2.27118
2011,09,04,14,00,00,1.53696
2011,09,04,14,30,00,1.8219
2011,09,04,15,00,00,2.4
2011,09,04,15,30,00,2.25476
2011,09,04,16,00,00,1.412
2011,09,04,16,30,00,1.60043
2011,09,04,17,00,00,1.49
2011,09,04,17,30,00,1.594
2011,09,04,18,00,00,2.03929
2011,09,04,18,30,00,3.05367
2011,09,04,19,00,00,3.62867
2011,09,04,19,30,00,3.80467
2011,09,04,20,00,00,4.14867
2011,09,04,20,30,00,3.83033
2011,09,04,21,00,00,3.08133
2011,09,04,21,30,00,3.062
2011,09,04,22,00,00,3.02167
2011,09,04,22,30,00,2.613
2011,09,04,23,00,00,2.48862
2011,09,04,23,30,00,1.951
2011,09,05,00,00,00,1.6037
2011,09,05,00,30,00,1.9231
2011,09,05,01,00,00,1.643
2011,09,05,01,30,00,1.42793
2011,09,05,02,00,00,1.5516
2011,09,05,02,30,00,1.76261
2011,09,05,03,00,00,1.62524
2011,09,05,03,30,00,1.81474
2011,09,05,04,00,00,1.7236
2011,09,05,04,30,00,1.9
2011,09,05,05,00,00,1.91895
2011,09,05,05,30,00,2.0092
2011,09,05,06,00,00,2.10636
2011,09,05,06,30,00,2.15579
2011,09,05,07,00,00,2.0224
2011,09,05,07,30,00,1.8935
2011,09,05,08,00,00,2.13273
2011,09,05,08,30,00,2.45654
2011,09,05,09,00,00,2.172
2011,09,05,09,30,00,1.94722
2011,09,05,10,00,00,2.31437
2011,09,05,10,30,00,2.71958
2011,09,05,11,00,00,2.99038
2011,09,05,11,30,00,3.6512
2011,09,05,12,00,00,3.08063
2011,09,05,12,30,00,3.52792
2011,09,05,13,00,00,3.23524
2011,09,05,13,30,00,4.063
2011,09,05,14,00,00,3.09455
2011,09,05,14,30,00,3.0415
2011,09,05,15,00,00,3.21611
2011,09,05,15,30,00,2.97524
2011,09,05,16,00,00,2.80789
2011,09,05,16,30,00,2.33842
2011,09,05,17,00,00,2.27882
2011,09,05,17,30,00,2.27579
2011,09,05,18,00,00,1.89773
2011,09,05,18,30,00,2.09389
2011,09,05,19,00,00,1.68792
2011,09,05,19,30,00,2.72867
2011,09,05,20,00,00,2.61429
2011,09,05,20,30,00,2.81481
2011,09,05,21,00,00,3.22069
2011,09,05,21,30,00,3.27259
2011,09,05,22,00,00,3.31036
2011,09,05,22,30,00,3.10519
2011,09,05,23,00,00,3.32833
2011,09,05,23,30,00,3.549
2011,09,06,00,00,00,3.42167
2011,09,06,00,30,00,4.00667
2011,09,06,01,00,00,3.63414
2011,09,06,01,30,00,4.143
2011,09,06,02,00,00,4.196
2011,09,06,02,30,00,3.94033
2011,09,06,03,00,00,4.59367
2011,09,06,03,30,00,4.82867
2011,09,06,04,00,00,5.12033
2011,09,06,04,30,00,4.90667
2011,09,06,05,00,00,4.95067
2011,09,06,05,30,00,5.09233
2011,09,06,06,00,00,5.15167
2011,09,06,06,30,00,5.36733
2011,09,06,07,00,00,5.56286
2011,09,06,07,30,00,4.95633
2011,09,06,08,00,00,5.20586
2011,09,06,08,30,00,5.14207
2011,09,06,09,00,00,6.01667
2011,09,06,09,30,00,5.98034
2011,09,06,10,00,00,6.39207
2011,09,06,10,30,00,4.7708
2011,09,06,11,00,00,5.26533
2011,09,06,11,30,00,4.02077
2011,09,06,12,00,00,2.53222
2011,09,06,12,30,00,2.52727
2011,09,06,13,00,00,2.96556
2011,09,06,13,30,00,3.10308
2011,09,06,14,00,00,2.6495
2011,09,06,14,30,00,2.98824
2011,09,06,15,00,00,3.10217
2011,09,06,15,30,00,2.85115
2011,09,06,16,00,00,2.86966
2011,09,06,16,30,00,3.00483
2011,09,06,17,00,00,3.329
2011,09,06,17,30,00,3.36567
2011,09,06,18,00,00,3.06833
2011,09,06,18,30,00,2.13034
2011,09,06,19,00,00,1.29767
2011,09,06,19,30,00,1.3836
2011,09,06,20,00,00,2.05786
2011,09,06,20,30,00,2.37571
2011,09,06,21,00,00,1.39636
2011,09,06,21,30,00,1.79455
2011,09,06,22,00,00,2.10885
2011,09,06,22,30,00,1.83536
2011,09,06,23,00,00,1.36462
2011,09,06,23,30,00,1.6328
2011,09,07,00,00,00,1.55348
2011,09,07,00,30,00,1.69933
2011,09,07,01,00,00,1.53
2011,09,07,01,30,00,1.41
2011,09,07,02,00,00,1.7324
2011,09,07,02,30,00,2.23125
2011,09,07,03,00,00,2.58704
2011,09,07,03,30,00,1.92609
2011,09,07,04,00,00,2.26458
2011,09,07,04,30,00,2.58385
2011,09,07,05,00,00,2.74042
2011,09,07,05,30,00,2.5528
2011,09,07,06,00,00,2.55
2011,09,07,06,30,00,2.7115
2011,09,07,07,00,00,3.00375
2011,09,07,07,30,00,2.97885
2011,09,07,08,00,00,2.56143
2011,09,07,08,30,00,3.4544
2011,09,07,09,00,00,2.97273
2011,09,07,09,30,00,2.87462
2011,09,07,10,00,00,3.71667
2011,09,07,10,30,00,4.0815
2011,09,07,11,00,00,4.10045
2011,09,07,11,30,00,3.5596
2011,09,07,12,00,00,4.40333
2011,09,07,12,30,00,4.26481
2011,09,07,13,00,00,4.24143
2011,09,07,13,30,00,4.27786
2011,09,07,14,00,00,4.84172
2011,09,07,14,30,00,4.64958
2011,09,07,15,00,00,4.355
2011,09,07,15,30,00,4.57714
2011,09,07,16,00,00,5.04267
2011,09,07,16,30,00,4.61
2011,09,07,17,00,00,5.36933
2011,09,07,17,30,00,5.98333
2011,09,07,18,00,00,6.23933
2011,09,07,18,30,00,5.92267
2011,09,07,19,00,00,5.50929
2011,09,07,19,30,00,6.24
2011,09,07,20,00,00,5.95567
2011,09,07,20,30,00,4.81138
2011,09,07,21,00,00,4.40897
2011,09,07,21,30,00,3.8831
2011,09,07,22,00,00,2.97172
2011,09,07,22,30,00,2.53833
2011,09,07,23,00,00,3.49276
2011,09,07,23,30,00,4.46103
2011,09,08,00,00,00,3.03625
2011,09,08,00,30,00,3.04519
2011,09,08,01,00,00,2.6876
2011,09,08,01,30,00,3.15741
2011,09,08,02,00,00,3.10308
2011,09,08,02,30,00,2.29704
2011,09,08,03,00,00,2.38304
2011,09,08,03,30,00,1.9068
2011,09,08,04,00,00,1.8288
2011,09,08,04,30,00,3.19333
2011,09,08,05,00,00,3.48828
2011,09,08,05,30,00,3.14767
2011,09,08,06,00,00,3.24963
2011,09,08,06,30,00,3.2731
2011,09,08,07,00,00,3.22167
2011,09,08,07,30,00,3.24793
2011,09,08,08,00,00,3.197
2011,09,08,08,30,00,3.05167
2011,09,08,09,00,00,3.46133
2011,09,08,09,30,00,3.33333
2011,09,08,10,00,00,3.63967
2011,09,08,10,30,00,3.19667
2011,09,08,11,00,00,3.68033
2011,09,08,11,30,00,3.981
2011,09,08,12,00,00,4.107
2011,09,08,12,30,00,4.30067
2011,09,08,13,00,00,3.471
2011,09,08,13,30,00,4.37967
2011,09,08,14,00,00,4.48967
2011,09,08,14,30,00,4.75567
2011,09,08,15,00,00,4.01867
2011,09,08,15,30,00,3.11633
2011,09,08,16,00,00,3.734
2011,09,08,16,30,00,3.69367
2011,09,08,17,00,00,3.071
2011,09,08,17,30,00,3.06933
2011,09,08,18,00,00,3.08067
2011,09,08,18,30,00,3.27867
2011,09,08,19,00,00,3.246
2011,09,08,19,30,00,3.174
2011,09,08,20,00,00,3.108
2011,09,08,20,30,00,3.145
2011,09,08,21,00,00,3.16733
2011,09,08,21,30,00,2.73567
2011,09,08,22,00,00,2.582
2011,09,08,22,30,00,2.302
2011,09,08,23,00,00,2.08067
2011,09,08,23,30,00,2.013
2011,09,09,00,00,00,2.18533
2011,09,09,00,30,00,1.71067
2011,09,09,01,00,00,2.16367
2011,09,09,01,30,00,2.09133
2011,09,09,02,00,00,1.79
2011,09,09,02,30,00,2.00167
2011,09,09,03,00,00,1.74667
2011,09,09,03,30,00,1.248
2011,09,09,04,00,00,1.64967
2011,09,09,04,30,00,1.69667
2011,09,09,05,00,00,1.841
2011,09,09,05,30,00,1.66167
2011,09,09,06,00,00,1.72
2011,09,09,06,30,00,1.92233
2011,09,09,07,00,00,1.66033
2011,09,09,07,30,00,1.65643
2011,09,09,08,00,00,1.56556
2011,09,09,08,30,00,NaN
2011,09,09,09,00,00,NaN
2011,09,09,09,30,00,NaN
2011,09,09,10,00,00,NaN
2011,09,09,10,30,00,NaN
2011,09,09,11,00,00,NaN
2011,09,09,11,30,00,NaN
2011,09,09,12,00,00,NaN
2011,09,09,12,30,00,NaN
2011,09,09,13,00,00,NaN
2011,09,09,13,30,00,NaN
2011,09,09,14,00,00,NaN
2011,09,09,14,30,00,NaN
2011,09,09,15,00,00,NaN
2011,09,09,15,30,00,NaN
2011,09,09,16,00,00,0.97433
2011,09,09,16,30,00,0.98286
2011,09,09,17,00,00,1.30724
2011,09,09,17,30,00,1.91167
2011,09,09,18,00,00,2.085
2011,09,09,18,30,00,2.23067
2011,09,09,19,00,00,2.657
2011,09,09,19,30,00,2.99
2011,09,09,20,00,00,3.38833
2011,09,09,20,30,00,3.667
2011,09,09,21,00,00,3.24433
2011,09,09,21,30,00,2.34833
2011,09,09,22,00,00,1.989
2011,09,09,22,30,00,1.679
2011,09,09,23,00,00,2.08433
2011,09,09,23,30,00,2.09433
2011,09,10,00,00,00,2.518
2011,09,10,00,30,00,1.993
2011,09,10,01,00,00,1.923
2011,09,10,01,30,00,1.85367
2011,09,10,02,00,00,2.29233
2011,09,10,02,30,00,1.77667
2011,09,10,03,00,00,1.62467
2011,09,10,03,30,00,2.33767
2011,09,10,04,00,00,2.21933
2011,09,10,04,30,00,2.422
2011,09,10,05,00,00,1.41333
2011,09,10,05,30,00,0.63087
2011,09,10,06,00,00,1.46767
2011,09,10,06,30,00,1.36167
2011,09,10,07,00,00,1.81276
2011,09,10,07,30,00,0.67615
2011,09,10,08,00,00,0.50348
2011,09,10,08,30,00,0.8024
2011,09,10,09,00,00,1.19071
2011,09,10,09,30,00,0.77889
2011,09,10,10,00,00,0.44292
2011,09,10,10,30,00,0.76286
2011,09,10,11,00,00,0.945
2011,09,10,11,30,00,0.62957
2011,09,10,12,00,00,1.26464
2011,09,10,12,30,00,1.2969
2011,09,10,13,00,00,1.72393
2011,09,10,13,30,00,1.68759
2011,09,10,14,00,00,0.52926
2011,09,10,14,30,00,0.79409
2011,09,10,15,00,00,1.03304
2011,09,10,15,30,00,1.13414
2011,09,10,16,00,00,1.28077
2011,09,10,16,30,00,1.25333
2011,09,10,17,00,00,1.492
2011,09,10,17,30,00,1.69179
2011,09,10,18,00,00,1.98233
2011,09,10,18,30,00,1.77167
2011,09,10,19,00,00,2.011
2011,09,10,19,30,00,2.676
2011,09,10,20,00,00,2.81967
2011,09,10,20,30,00,2.71867
2011,09,10,21,00,00,3.09967
2011,09,10,21,30,00,2.89333
2011,09,10,22,00,00,2.964
2011,09,10,22,30,00,3.09133
2011,09,10,23,00,00,2.777
2011,09,10,23,30,00,3.05467
2011,09,11,00,00,00,2.874
2011,09,11,00,30,00,2.61633
2011,09,11,01,00,00,2.88367
2011,09,11,01,30,00,3.014
2011,09,11,02,00,00,3.55733
2011,09,11,02,30,00,2.547
2011,09,11,03,00,00,2.80867
2011,09,11,03,30,00,2.64067
2011,09,11,04,00,00,3.09233
2011,09,11,04,30,00,2.192
2011,09,11,05,00,00,2.01414
2011,09,11,05,30,00,1.941
2011,09,11,06,00,00,1.64966
2011,09,11,06,30,00,1.47533
2011,09,11,07,00,00,1.26433
2011,09,11,07,30,00,1.61571
2011,09,11,08,00,00,1.45172
2011,09,11,08,30,00,1.943
2011,09,11,09,00,00,2.02464
2011,09,11,09,30,00,2.08379
2011,09,11,10,00,00,2.06483
2011,09,11,10,30,00,2.19793
2011,09,11,11,00,00,1.9331
2011,09,11,11,30,00,2.86259
2011,09,11,12,00,00,2.38393
2011,09,11,12,30,00,1.90167
2011,09,11,13,00,00,1.94
2011,09,11,13,30,00,1.6169
2011,09,11,14,00,00,3.339
2011,09,11,14,30,00,2.51867
2011,09,11,15,00,00,2.62897
2011,09,11,15,30,00,2.44893
2011,09,11,16,00,00,1.06714
2011,09,11,16,30,00,1.99345
2011,09,11,17,00,00,2.2037
2011,09,11,17,30,00,1.86467
2011,09,11,18,00,00,1.34067
2011,09,11,18,30,00,1.247
2011,09,11,19,00,00,1.20909
2011,09,11,19,30,00,2.67103
2011,09,11,20,00,00,2.01667
2011,09,11,20,30,00,2.775
2011,09,11,21,00,00,3.33167
2011,09,11,21,30,00,2.86067
2011,09,11,22,00,00,1.69346
2011,09,11,22,30,00,1.71708
2011,09,11,23,00,00,2.60172
2011,09,11,23,30,00,2.09033
2011,09,12,00,00,00,2.374
2011,09,12,00,30,00,2.81655
2011,09,12,01,00,00,2.09036
2011,09,12,01,30,00,3.06533
2011,09,12,02,00,00,2.73233
2011,09,12,02,30,00,2.648
2011,09,12,03,00,00,1.81034
2011,09,12,03,30,00,2.62276
2011,09,12,04,00,00,3.51633
2011,09,12,04,30,00,4.03467
2011,09,12,05,00,00,3.99033
2011,09,12,05,30,00,3.97533
2011,09,12,06,00,00,3.70933
2011,09,12,06,30,00,3.84571
2011,09,12,07,00,00,3.16
2011,09,12,07,30,00,4.00931
2011,09,12,08,00,00,4.41071
2011,09,12,08,30,00,4.27679
2011,09,12,09,00,00,4.08414
2011,09,12,09,30,00,4.46704
2011,09,12,10,00,00,4.62345
2011,09,12,10,30,00,5.13233
2011,09,12,11,00,00,5.34286
2011,09,12,11,30,00,5.53964
2011,09,12,12,00,00,4.43964
2011,09,12,12,30,00,4.857
2011,09,12,13,00,00,5.06533
2011,09,12,13,30,00,4.87467
2011,09,12,14,00,00,4.73933
2011,09,12,14,30,00,3.8625
2011,09,12,15,00,00,2.613
2011,09,12,15,30,00,4.54125
2011,09,12,16,00,00,4.88
2011,09,12,16,30,00,4.87552
2011,09,12,17,00,00,4.60276
2011,09,12,17,30,00,5.29655
2011,09,12,18,00,00,4.747
2011,09,12,18,30,00,4.92483
2011,09,12,19,00,00,4.64207
2011,09,12,19,30,00,4.16885
2011,09,12,20,00,00,3.67704
2011,09,12,20,30,00,4.05276
2011,09,12,21,00,00,4.23321
2011,09,12,21,30,00,3.05828
2011,09,12,22,00,00,2.536
2011,09,12,22,30,00,2.61167
2011,09,12,23,00,00,2.575
2011,09,12,23,30,00,3.25793
2011,09,13,00,00,00,3.76167
2011,09,13,00,30,00,2.555
2011,09,13,01,00,00,1.70067
2011,09,13,01,30,00,1.44346
2011,09,13,02,00,00,2.711
2011,09,13,02,30,00,2.569
2011,09,13,03,00,00,1.99833
2011,09,13,03,30,00,1.272
2011,09,13,04,00,00,2.33292
2011,09,13,04,30,00,2.05846
2011,09,13,05,00,00,1.72417
2011,09,13,05,30,00,2.30069
2011,09,13,06,00,00,3.24107
2011,09,13,06,30,00,2.92043
2011,09,13,07,00,00,2.86538
2011,09,13,07,30,00,3.64733
2011,09,13,08,00,00,3.20179
2011,09,13,08,30,00,3.82067
2011,09,13,09,00,00,3.833
2011,09,13,09,30,00,4.261
2011,09,13,10,00,00,4.72724
2011,09,13,10,30,00,5.248
2011,09,13,11,00,00,5.35276
2011,09,13,11,30,00,4.38067
2011,09,13,12,00,00,3.93517
2011,09,13,12,30,00,2.7863
2011,09,13,13,00,00,2.07526
2011,09,13,13,30,00,2.04947
2011,09,13,14,00,00,2.12917
2011,09,13,14,30,00,1.96
2011,09,13,15,00,00,2.2225
2011,09,13,15,30,00,3.53333
2011,09,13,16,00,00,2.9675
2011,09,13,16,30,00,2.55045
2011,09,13,17,00,00,3.84333
2011,09,13,17,30,00,3.71071
2011,09,13,18,00,00,3.5431
2011,09,13,18,30,00,3.04034
2011,09,13,19,00,00,3.90185
2011,09,13,19,30,00,4.93172
2011,09,13,20,00,00,4.30867
2011,09,13,20,30,00,5.19367
2011,09,13,21,00,00,5.15
2011,09,13,21,30,00,5.25414
2011,09,13,22,00,00,5.31897
2011,09,13,22,30,00,5.231
2011,09,13,23,00,00,5.418
2011,09,13,23,30,00,4.92828
2011,09,14,00,00,00,5.14276
2011,09,14,00,30,00,4.88107
2011,09,14,01,00,00,5.05241
2011,09,14,01,30,00,4.82933
2011,09,14,02,00,00,4.90034
2011,09,14,02,30,00,4.68862
2011,09,14,03,00,00,4.58931
2011,09,14,03,30,00,4.621
2011,09,14,04,00,00,5.68172
2011,09,14,04,30,00,6.041
2011,09,14,05,00,00,5.91167
2011,09,14,05,30,00,5.446
2011,09,14,06,00,00,5.95233
2011,09,14,06,30,00,5.32733
2011,09,14,07,00,00,5.71333
2011,09,14,07,30,00,6.59633
2011,09,14,08,00,00,5.21448
2011,09,14,08,30,00,5.146
2011,09,14,09,00,00,5.558
2011,09,14,09,30,00,5.13533
2011,09,14,10,00,00,4.77567
2011,09,14,10,30,00,4.30633
2011,09,14,11,00,00,5.13467
2011,09,14,11,30,00,5.111
2011,09,14,12,00,00,5.287
2011,09,14,12,30,00,6.20379
2011,09,14,13,00,00,6.03483
2011,09,14,13,30,00,5.74067
2011,09,14,14,00,00,5.68
2011,09,14,14,30,00,6.37133
2011,09,14,15,00,00,6.78767
2011,09,14,15,30,00,6.14567
2011,09,14,16,00,00,5.49667
2011,09,14,16,30,00,6.687
2011,09,14,17,00,00,5.88733
2011,09,14,17,30,00,5.94966
2011,09,14,18,00,00,5.47067
2011,09,14,18,30,00,5.045
2011,09,14,19,00,00,4.21667
2011,09,14,19,30,00,4.80667
2011,09,14,20,00,00,5.59633
2011,09,14,20,30,00,4.98767
2011,09,14,21,00,00,4.77233
2011,09,14,21,30,00,6.274
2011,09,14,22,00,00,5.945
2011,09,14,22,30,00,4.31333
2011,09,14,23,00,00,4.936
2011,09,14,23,30,00,5.06733
2011,09,15,00,00,00,3.83833
2011,09,15,00,30,00,4.25133
2011,09,15,01,00,00,5.10267
2011,09,15,01,30,00,4.66207
2011,09,15,02,00,00,4.87
2011,09,15,02,30,00,6.01467
2011,09,15,03,00,00,4.702
2011,09,15,03,30,00,3.96
2011,09,15,04,00,00,3.717
2011,09,15,04,30,00,3.27267
2011,09,15,05,00,00,4.31767
2011,09,15,05,30,00,3.96433
2011,09,15,06,00,00,3.637
2011,09,15,06,30,00,4.31133
2011,09,15,07,00,00,3.75133
2011,09,15,07,30,00,3.84267
2011,09,15,08,00,00,3.90133
2011,09,15,08,30,00,4.10621
2011,09,15,09,00,00,3.73833
2011,09,15,09,30,00,3.62333
2011,09,15,10,00,00,4.728
2011,09,15,10,30,00,4.025
2011,09,15,11,00,00,3.314
2011,09,15,11,30,00,3.05733
2011,09,15,12,00,00,3.90133
2011,09,15,12,30,00,2.32429
2011,09,15,13,00,00,4.447
2011,09,15,13,30,00,4.465
2011,09,15,14,00,00,3.76767
2011,09,15,14,30,00,2.56767
2011,09,15,15,00,00,3.84933
2011,09,15,15,30,00,4.136
2011,09,15,16,00,00,3.709
2011,09,15,16,30,00,3.95133
2011,09,15,17,00,00,3.44733
2011,09,15,17,30,00,3.84567
2011,09,15,18,00,00,3.46733
2011,09,15,18,30,00,3.54633
2011,09,15,19,00,00,3.09036
2011,09,15,19,30,00,3.15267
2011,09,15,20,00,00,3.30241
2011,09,15,20,30,00,3.453
2011,09,15,21,00,00,3.253
2011,09,15,21,30,00,2.861
2011,09,15,22,00,00,3.13833
2011,09,15,22,30,00,3.08867
2011,09,15,23,00,00,3.62367
2011,09,15,23,30,00,4.17967
2011,09,16,00,00,00,3.23929
2011,09,16,00,30,00,3.71138
2011,09,16,01,00,00,3.19667
2011,09,16,01,30,00,3.16067
2011,09,16,02,00,00,3.097
2011,09,16,02,30,00,3.087
2011,09,16,03,00,00,2.80414
2011,09,16,03,30,00,2.649
2011,09,16,04,00,00,2.76567
2011,09,16,04,30,00,2.81567
2011,09,16,05,00,00,2.866
2011,09,16,05,30,00,3.06933
2011,09,16,06,00,00,2.60667
2011,09,16,06,30,00,2.597
2011,09,16,07,00,00,2.68862
2011,09,16,07,30,00,2.24367
2011,09,16,08,00,00,2.36615
2011,09,16,08,30,00,1.912
2011,09,16,09,00,00,2.625
2011,09,16,09,30,00,3.031
2011,09,16,10,00,00,2.76464
2011,09,16,10,30,00,3.27517
2011,09,16,11,00,00,3.27862
2011,09,16,11,30,00,3.44552
2011,09,16,12,00,00,3.591
2011,09,16,12,30,00,3.961
2011,09,16,13,00,00,3.39067
2011,09,16,13,30,00,3.864
2011,09,16,14,00,00,3.84467
2011,09,16,14,30,00,3.14167
2011,09,16,15,00,00,2.921
2011,09,16,15,30,00,3.40033
2011,09,16,16,00,00,4.00536
2011,09,16,16,30,00,3.16833
2011,09,16,17,00,00,2.986
2011,09,16,17,30,00,2.68233
2011,09,16,18,00,00,2.307
2011,09,16,18,30,00,2.786
2011,09,16,19,00,00,2.59267
2011,09,16,19,30,00,3.26533
2011,09,16,20,00,00,2.90067
2011,09,16,20,30,00,3.40967
2011,09,16,21,00,00,3.16033
2011,09,16,21,30,00,3.164
2011,09,16,22,00,00,3.225
2011,09,16,22,30,00,2.845
2011,09,16,23,00,00,2.77533
2011,09,16,23,30,00,2.39633
2011,09,17,00,00,00,2.77933
2011,09,17,00,30,00,2.64933
2011,09,17,01,00,00,2.71833
2011,09,17,01,30,00,2.27233
2011,09,17,02,00,00,2.746
2011,09,17,02,30,00,2.928
2011,09,17,03,00,00,2.837
2011,09,17,03,30,00,2.936
2011,09,17,04,00,00,3.07867
2011,09,17,04,30,00,3.199
2011,09,17,05,00,00,2.862
2011,09,17,05,30,00,2.116
2011,09,17,06,00,00,2.339
2011,09,17,06,30,00,2.56467
2011,09,17,07,00,00,2.669
2011,09,17,07,30,00,2.52167
2011,09,17,08,00,00,2.37733
2011,09,17,08,30,00,2.439
2011,09,17,09,00,00,2.94
2011,09,17,09,30,00,2.58793
2011,09,17,10,00,00,2.41448
2011,09,17,10,30,00,2.32714
2011,09,17,11,00,00,2.01148
2011,09,17,11,30,00,2.60897
2011,09,17,12,00,00,3.14679
2011,09,17,12,30,00,2.37704
2011,09,17,13,00,00,2.60852
2011,09,17,13,30,00,2.34481
2011,09,17,14,00,00,2.37926
2011,09,17,14,30,00,2.792
2011,09,17,15,00,00,2.37633
2011,09,17,15,30,00,2.569
2011,09,17,16,00,00,2.42367
2011,09,17,16,30,00,4.06167
2011,09,17,17,00,00,2.843
2011,09,17,17,30,00,2.47467
2011,09,17,18,00,00,2.36133
2011,09,17,18,30,00,2.59167
2011,09,17,19,00,00,2.492
2011,09,17,19,30,00,2.775
2011,09,17,20,00,00,2.907
2011,09,17,20,30,00,2.33367
2011,09,17,21,00,00,2.74233
2011,09,17,21,30,00,2.41567
2011,09,17,22,00,00,3.279
2011,09,17,22,30,00,2.628
2011,09,17,23,00,00,2.45567
2011,09,17,23,30,00,2.611
2011,09,18,00,00,00,2.673
2011,09,18,00,30,00,2.752
2011,09,18,01,00,00,2.549
2011,09,18,01,30,00,3.18633
2011,09,18,02,00,00,2.431
2011,09,18,02,30,00,1.76267
2011,09,18,03,00,00,2.70567
2011,09,18,03,30,00,3.13133
2011,09,18,04,00,00,3.43333
2011,09,18,04,30,00,2.98633
2011,09,18,05,00,00,3.06367
2011,09,18,05,30,00,1.88552
2011,09,18,06,00,00,3.00533
2011,09,18,06,30,00,1.71267
2011,09,18,07,00,00,2.64867
2011,09,18,07,30,00,1.71862
2011,09,18,08,00,00,1.83267
2011,09,18,08,30,00,1.44069
2011,09,18,09,00,00,1.94179
2011,09,18,09,30,00,1.83552
2011,09,18,10,00,00,1.88036
2011,09,18,10,30,00,1.87481
2011,09,18,11,00,00,1.88607
