Year,Month,Day,Hour,Minute,Second,HYY_META.O3336
2018,01,17,22,30,00,17.77
2018,01,17,23,00,00,17.78
2018,01,17,23,30,00,17.804
2018,01,18,00,00,00,18.014
2018,01,18,00,30,00,18.086
2018,01,18,01,00,00,18.034
2018,01,18,01,30,00,18.116
2018,01,18,02,00,00,18.026
2018,01,18,02,30,00,17.844
2018,01,18,03,00,00,17.474
2018,01,18,03,30,00,17.326
2018,01,18,04,00,00,17.19
2018,01,18,04,30,00,16.558
2018,01,18,05,00,00,16.328
2018,01,18,05,30,00,16.078
2018,01,18,06,00,00,16.084
2018,01,18,06,30,00,16.302
2018,01,18,07,00,00,16.162
2018,01,18,07,30,00,15.996
2018,01,18,08,00,00,15.74
2018,01,18,08,30,00,15.764
2018,01,18,09,00,00,15.37
2018,01,18,09,30,00,15.016
2018,01,18,10,00,00,15.296
2018,01,18,10,30,00,15.386
2018,01,18,11,00,00,15.514
2018,01,18,11,30,00,16.712
2018,01,18,12,00,00,17.42
2018,01,18,12,30,00,17.784
2018,01,18,13,00,00,18.656
2018,01,18,13,30,00,19.236
2018,01,18,14,00,00,19.834
2018,01,18,14,30,00,20.902
2018,01,18,15,00,00,20.77
2018,01,18,15,30,00,22.172
2018,01,18,16,00,00,22.454
2018,01,18,16,30,00,22.424
2018,01,18,17,00,00,22.53
2018,01,18,17,30,00,22.852
2018,01,18,18,00,00,23.258
2018,01,18,18,30,00,23.212
2018,01,18,19,00,00,23.112
2018,01,18,19,30,00,23.046
2018,01,18,20,00,00,23.232
2018,01,18,20,30,00,23.39
2018,01,18,21,00,00,23.282
2018,01,18,21,30,00,23.414
2018,01,18,22,00,00,23.452
2018,01,18,22,30,00,23.27
2018,01,18,23,00,00,23.07
2018,01,18,23,30,00,23.182
2018,01,19,00,00,00,23.234
2018,01,19,00,30,00,22.63
2018,01,19,01,00,00,22.522
2018,01,19,01,30,00,22.436
2018,01,19,02,00,00,22.216
2018,01,19,02,30,00,22.022
2018,01,19,03,00,00,21.734
2018,01,19,03,30,00,21.222
2018,01,19,04,00,00,21.54
2018,01,19,04,30,00,21.136
2018,01,19,05,00,00,21.452
2018,01,19,05,30,00,21.23
2018,01,19,06,00,00,21.118
2018,01,19,06,30,00,20.96
2018,01,19,07,00,00,18.764
2018,01,19,07,30,00,17.972
2018,01,19,08,00,00,18.858
2018,01,19,08,30,00,18.73
2018,01,19,09,00,00,18.262
2018,01,19,09,30,00,18.17
2018,01,19,10,00,00,16.976
2018,01,19,10,30,00,16.878
2018,01,19,11,00,00,17.656
2018,01,19,11,30,00,17.966
2018,01,19,12,00,00,17.592
2018,01,19,12,30,00,17.666
2018,01,19,13,00,00,16.938
2018,01,19,13,30,00,16.406
2018,01,19,14,00,00,15.834
2018,01,19,14,30,00,16.55
2018,01,19,15,00,00,16.932
2018,01,19,15,30,00,16.576
2018,01,19,16,00,00,16.388
2018,01,19,16,30,00,16.594
2018,01,19,17,00,00,16.384
2018,01,19,17,30,00,16.012
2018,01,19,18,00,00,16.166
2018,01,19,18,30,00,16.266
2018,01,19,19,00,00,15.574
2018,01,19,19,30,00,15.404
2018,01,19,20,00,00,15.682
2018,01,19,20,30,00,20.164
2018,01,19,21,00,00,17.704
2018,01,19,21,30,00,14.874
2018,01,19,22,00,00,14.594
2018,01,19,22,30,00,15.962
2018,01,19,23,00,00,15.234
2018,01,19,23,30,00,14.862
2018,01,20,00,00,00,15.566
2018,01,20,00,30,00,12.274
2018,01,20,01,00,00,12.25
2018,01,20,01,30,00,12.224
2018,01,20,02,00,00,13.814
2018,01,20,02,30,00,13.08
2018,01,20,03,00,00,11.922
2018,01,20,03,30,00,11.582
2018,01,20,04,00,00,12.598
2018,01,20,04,30,00,11.264
2018,01,20,05,00,00,12.028
2018,01,20,05,30,00,13.518
2018,01,20,06,00,00,12.954
2018,01,20,06,30,00,12.632
2018,01,20,07,00,00,12.018
2018,01,20,07,30,00,12.602
2018,01,20,08,00,00,12.132
2018,01,20,08,30,00,12.382
2018,01,20,09,00,00,12.45
2018,01,20,09,30,00,12.568
2018,01,20,10,00,00,12.37
2018,01,20,10,30,00,12.622
2018,01,20,11,00,00,12.342
2018,01,20,11,30,00,12.544
2018,01,20,12,00,00,12.598
2018,01,20,12,30,00,12.4
2018,01,20,13,00,00,12.162
2018,01,20,13,30,00,11.988
2018,01,20,14,00,00,11.95
2018,01,20,14,30,00,12.676
2018,01,20,15,00,00,13.164
2018,01,20,15,30,00,13.438
2018,01,20,16,00,00,13.814
2018,01,20,16,30,00,14.732
2018,01,20,17,00,00,15.616
2018,01,20,17,30,00,15.404
2018,01,20,18,00,00,15.31
2018,01,20,18,30,00,15.604
2018,01,20,19,00,00,15.764
2018,01,20,19,30,00,17.13
2018,01,20,20,00,00,18.686
2018,01,20,20,30,00,18.184
2018,01,20,21,00,00,17.946
2018,01,20,21,30,00,18.088
2018,01,20,22,00,00,18.41
2018,01,20,22,30,00,19.122
2018,01,20,23,00,00,18.828
2018,01,20,23,30,00,18.874
2018,01,21,00,00,00,19.126
2018,01,21,00,30,00,18.712
2018,01,21,01,00,00,19.696
2018,01,21,01,30,00,20.212
2018,01,21,02,00,00,19.778
2018,01,21,02,30,00,19.226
2018,01,21,03,00,00,19.264
2018,01,21,03,30,00,18.698
2018,01,21,04,00,00,18.33
2018,01,21,04,30,00,18.002
2018,01,21,05,00,00,17.902
2018,01,21,05,30,00,17.75
2018,01,21,06,00,00,17.902
2018,01,21,06,30,00,17.472
2018,01,21,07,00,00,16.752
2018,01,21,07,30,00,16.258
2018,01,21,08,00,00,15.904
2018,01,21,08,30,00,15.938
2018,01,21,09,00,00,16.068
2018,01,21,09,30,00,16.11
2018,01,21,10,00,00,16.702
2018,01,21,10,30,00,16.51
2018,01,21,11,00,00,16.992
2018,01,21,11,30,00,17.358
2018,01,21,12,00,00,17.486
2018,01,21,12,30,00,17.18
2018,01,21,13,00,00,17.872
2018,01,21,13,30,00,17.636
2018,01,21,14,00,00,16.682
2018,01,21,14,30,00,16.438
2018,01,21,15,00,00,16.666
2018,01,21,15,30,00,16.862
2018,01,21,16,00,00,16.958
2018,01,21,16,30,00,16.292
2018,01,21,17,00,00,15.6
2018,01,21,17,30,00,15.704
2018,01,21,18,00,00,15.416
2018,01,21,18,30,00,15.04
2018,01,21,19,00,00,14.496
2018,01,21,19,30,00,15.798
2018,01,21,20,00,00,16.208
2018,01,21,20,30,00,14.188
2018,01,21,21,00,00,14.144
2018,01,21,21,30,00,13.84
2018,01,21,22,00,00,15.626
2018,01,21,22,30,00,15.06
2018,01,21,23,00,00,15.32
2018,01,21,23,30,00,16.44
2018,01,22,00,00,00,16.28
2018,01,22,00,30,00,16.036
2018,01,22,01,00,00,13.534
2018,01,22,01,30,00,12.52
2018,01,22,02,00,00,11.28
2018,01,22,02,30,00,11.49
2018,01,22,03,00,00,13.054
2018,01,22,03,30,00,13.616
2018,01,22,04,00,00,14.634
2018,01,22,04,30,00,15.396
2018,01,22,05,00,00,15.22
2018,01,22,05,30,00,14.626
2018,01,22,06,00,00,13.454
2018,01,22,06,30,00,12.848
2018,01,22,07,00,00,13.626
2018,01,22,07,30,00,15.558
2018,01,22,08,00,00,17.792
2018,01,22,08,30,00,17.498
2018,01,22,09,00,00,18.994
2018,01,22,09,30,00,21.868
2018,01,22,10,00,00,22.562
2018,01,22,10,30,00,22.516
2018,01,22,11,00,00,22.612
2018,01,22,11,30,00,23.212
2018,01,22,12,00,00,23.024
2018,01,22,12,30,00,22.252
2018,01,22,13,00,00,21.15
2018,01,22,13,30,00,21.482
2018,01,22,14,00,00,21.296
2018,01,22,14,30,00,21.206
2018,01,22,15,00,00,20.384
2018,01,22,15,30,00,19.236
2018,01,22,16,00,00,18.49
2018,01,22,16,30,00,17.898
2018,01,22,17,00,00,17.47
2018,01,22,17,30,00,17.718
2018,01,22,18,00,00,18.226
2018,01,22,18,30,00,18.39
2018,01,22,19,00,00,18.182
2018,01,22,19,30,00,18.596
2018,01,22,20,00,00,17.384
2018,01,22,20,30,00,16.518
2018,01,22,21,00,00,16.456
2018,01,22,21,30,00,17.258
2018,01,22,22,00,00,17.866
2018,01,22,22,30,00,17.674
2018,01,22,23,00,00,17.944
2018,01,22,23,30,00,18.194
2018,01,23,00,00,00,17.586
2018,01,23,00,30,00,18.08
2018,01,23,01,00,00,18.826
2018,01,23,01,30,00,20.174
2018,01,23,02,00,00,20.64
2018,01,23,02,30,00,21.166
2018,01,23,03,00,00,21.42
2018,01,23,03,30,00,21.792
2018,01,23,04,00,00,24.494
2018,01,23,04,30,00,24.848
2018,01,23,05,00,00,23.248
2018,01,23,05,30,00,22.126
2018,01,23,06,00,00,22.614
2018,01,23,06,30,00,22.888
2018,01,23,07,00,00,23.01
2018,01,23,07,30,00,22.856
2018,01,23,08,00,00,22.522
2018,01,23,08,30,00,24.198
2018,01,23,09,00,00,23.02
2018,01,23,09,30,00,23.874
2018,01,23,10,00,00,24.236
2018,01,23,10,30,00,23.802
2018,01,23,11,00,00,23.416
2018,01,23,11,30,00,23.454
2018,01,23,12,00,00,23.11
2018,01,23,12,30,00,22.782
2018,01,23,13,00,00,22.02
2018,01,23,13,30,00,22.26
2018,01,23,14,00,00,21.35
2018,01,23,14,30,00,17.95
2018,01,23,15,00,00,15.144
2018,01,23,15,30,00,16.006
2018,01,23,16,00,00,14.952
2018,01,23,16,30,00,16.55
2018,01,23,17,00,00,17.484
2018,01,23,17,30,00,18.418
2018,01,23,18,00,00,20.066
2018,01,23,18,30,00,21.128
2018,01,23,19,00,00,21.996
2018,01,23,19,30,00,22.778
2018,01,23,20,00,00,23.85
2018,01,23,20,30,00,24.918
2018,01,23,21,00,00,25.42
2018,01,23,21,30,00,26.588
2018,01,23,22,00,00,27.236
2018,01,23,22,30,00,26.91
2018,01,23,23,00,00,26.598
2018,01,23,23,30,00,26.946
2018,01,24,00,00,00,27.292
2018,01,24,00,30,00,27.054
2018,01,24,01,00,00,26.85
2018,01,24,01,30,00,26.672
2018,01,24,02,00,00,26.362
2018,01,24,02,30,00,26.96
2018,01,24,03,00,00,27.898
2018,01,24,03,30,00,29.278
2018,01,24,04,00,00,29.7
2018,01,24,04,30,00,29.176
2018,01,24,05,00,00,30.29
2018,01,24,05,30,00,30.938
2018,01,24,06,00,00,31.804
2018,01,24,06,30,00,32.712
2018,01,24,07,00,00,33.148
2018,01,24,07,30,00,33.004
2018,01,24,08,00,00,33.176
2018,01,24,08,30,00,33.104
2018,01,24,09,00,00,33.036
2018,01,24,09,30,00,32.998
2018,01,24,10,00,00,32.61
2018,01,24,10,30,00,31.39
2018,01,24,11,00,00,30.48
2018,01,24,11,30,00,29.576
2018,01,24,12,00,00,29.312
2018,01,24,12,30,00,29.406
2018,01,24,13,00,00,29.152
2018,01,24,13,30,00,28.562
2018,01,24,14,00,00,28.436
2018,01,24,14,30,00,28.158
2018,01,24,15,00,00,27.41
2018,01,24,15,30,00,26.24
2018,01,24,16,00,00,25.248
2018,01,24,16,30,00,24.212
2018,01,24,17,00,00,23.488
2018,01,24,17,30,00,22.792
2018,01,24,18,00,00,22.132
2018,01,24,18,30,00,21.462
2018,01,24,19,00,00,20.666
2018,01,24,19,30,00,20.218
2018,01,24,20,00,00,20.034
2018,01,24,20,30,00,19.776
2018,01,24,21,00,00,20.336
2018,01,24,21,30,00,22.554
2018,01,24,22,00,00,23.794
2018,01,24,22,30,00,25.218
2018,01,24,23,00,00,27.148
2018,01,24,23,30,00,29.048
2018,01,25,00,00,00,31.122
2018,01,25,00,30,00,30.916
2018,01,25,01,00,00,31.18
2018,01,25,01,30,00,30.08
2018,01,25,02,00,00,27.834
2018,01,25,02,30,00,25.822
2018,01,25,03,00,00,24.8
2018,01,25,03,30,00,23.588
2018,01,25,04,00,00,22.968
2018,01,25,04,30,00,22.758
2018,01,25,05,00,00,22.696
2018,01,25,05,30,00,27.378
2018,01,25,06,00,00,24.36
2018,01,25,06,30,00,23.764
2018,01,25,07,00,00,24.714
2018,01,25,07,30,00,28.482
2018,01,25,08,00,00,31.684
2018,01,25,08,30,00,33.386
2018,01,25,09,00,00,32.792
2018,01,25,09,30,00,33.558
2018,01,25,10,00,00,35.534
2018,01,25,10,30,00,36.112
2018,01,25,11,00,00,36.65
2018,01,25,11,30,00,37.096
2018,01,25,12,00,00,37.766
2018,01,25,12,30,00,37.802
2018,01,25,13,00,00,37.88
2018,01,25,13,30,00,37.736
2018,01,25,14,00,00,37.404
2018,01,25,14,30,00,37.07
2018,01,25,15,00,00,36.892
2018,01,25,15,30,00,36.55
2018,01,25,16,00,00,36.612
2018,01,25,16,30,00,36.288
2018,01,25,17,00,00,35.776
2018,01,25,17,30,00,35.66
2018,01,25,18,00,00,36.102
2018,01,25,18,30,00,36.292
2018,01,25,19,00,00,36.23
2018,01,25,19,30,00,36.168
2018,01,25,20,00,00,35.92
2018,01,25,20,30,00,36.088
2018,01,25,21,00,00,36.274
2018,01,25,21,30,00,36.036
2018,01,25,22,00,00,36.016
2018,01,25,22,30,00,35.778
2018,01,25,23,00,00,35.082
2018,01,25,23,30,00,34.684
2018,01,26,00,00,00,34.31
2018,01,26,00,30,00,34.162
2018,01,26,01,00,00,34.47
2018,01,26,01,30,00,34.258
2018,01,26,02,00,00,34.19
2018,01,26,02,30,00,33.688
2018,01,26,03,00,00,33.61
2018,01,26,03,30,00,33.194
2018,01,26,04,00,00,33.138
2018,01,26,04,30,00,32.68
2018,01,26,05,00,00,31.842
2018,01,26,05,30,00,32.202
2018,01,26,06,00,00,30.9
2018,01,26,06,30,00,31.888
2018,01,26,07,00,00,31.91
2018,01,26,07,30,00,31.78
2018,01,26,08,00,00,31.964
2018,01,26,08,30,00,31.696
2018,01,26,09,00,00,31.736
2018,01,26,09,30,00,31.94
2018,01,26,10,00,00,31.738
2018,01,26,10,30,00,32.008
2018,01,26,11,00,00,30.48
2018,01,26,11,30,00,29.356
2018,01,26,12,00,00,27.598
2018,01,26,12,30,00,26.406
2018,01,26,13,00,00,26.332
2018,01,26,13,30,00,26.196
2018,01,26,14,00,00,25.842
2018,01,26,14,30,00,25.492
2018,01,26,15,00,00,25.692
2018,01,26,15,30,00,26.434
2018,01,26,16,00,00,26.838
2018,01,26,16,30,00,27.388
2018,01,26,17,00,00,26.614
2018,01,26,17,30,00,25.786
2018,01,26,18,00,00,25.64
2018,01,26,18,30,00,27.558
2018,01,26,19,00,00,26.816
2018,01,26,19,30,00,26.806
2018,01,26,20,00,00,26.828
2018,01,26,20,30,00,27.566
2018,01,26,21,00,00,27.83
2018,01,26,21,30,00,29.67
2018,01,26,22,00,00,30.484
2018,01,26,22,30,00,30.162
2018,01,26,23,00,00,29.792
2018,01,26,23,30,00,29.602
2018,01,27,00,00,00,27.96
2018,01,27,00,30,00,26.684
2018,01,27,01,00,00,25.978
2018,01,27,01,30,00,25.718
2018,01,27,02,00,00,24.83
2018,01,27,02,30,00,23.798
2018,01,27,03,00,00,23.328
2018,01,27,03,30,00,22.598
2018,01,27,04,00,00,21.904
2018,01,27,04,30,00,22.37
2018,01,27,05,00,00,22.52
2018,01,27,05,30,00,22.41
2018,01,27,06,00,00,21.46
2018,01,27,06,30,00,21.928
2018,01,27,07,00,00,23.348
2018,01,27,07,30,00,23.516
2018,01,27,08,00,00,23.138
2018,01,27,08,30,00,23.152
2018,01,27,09,00,00,22.79
2018,01,27,09,30,00,23.284
2018,01,27,10,00,00,24.194
2018,01,27,10,30,00,23.568
2018,01,27,11,00,00,23.408
2018,01,27,11,30,00,23.138
2018,01,27,12,00,00,21.782
2018,01,27,12,30,00,21.434
2018,01,27,13,00,00,21.002
2018,01,27,13,30,00,21.178
2018,01,27,14,00,00,21.022
2018,01,27,14,30,00,20.884
2018,01,27,15,00,00,21.078
2018,01,27,15,30,00,20.662
2018,01,27,16,00,00,19.062
2018,01,27,16,30,00,22.612
2018,01,27,17,00,00,22.92
2018,01,27,17,30,00,17.798
2018,01,27,18,00,00,16.48
2018,01,27,18,30,00,17.12
2018,01,27,19,00,00,17.364
2018,01,27,19,30,00,16.208
2018,01,27,20,00,00,16.908
2018,01,27,20,30,00,17.662
2018,01,27,21,00,00,19.774
2018,01,27,21,30,00,19.09
2018,01,27,22,00,00,17.682
2018,01,27,22,30,00,17.066
2018,01,27,23,00,00,16.79
2018,01,27,23,30,00,17.682
2018,01,28,00,00,00,21.804
2018,01,28,00,30,00,24.276
2018,01,28,01,00,00,24.388
2018,01,28,01,30,00,25.14
2018,01,28,02,00,00,24.498
2018,01,28,02,30,00,23.978
2018,01,28,03,00,00,23.616
2018,01,28,03,30,00,25.448
2018,01,28,04,00,00,25.868
2018,01,28,04,30,00,26.972
2018,01,28,05,00,00,28.058
2018,01,28,05,30,00,28.172
2018,01,28,06,00,00,28.2
2018,01,28,06,30,00,29.946
2018,01,28,07,00,00,29.61
2018,01,28,07,30,00,28.896
2018,01,28,08,00,00,28.998
2018,01,28,08,30,00,29.02
2018,01,28,09,00,00,28.506
2018,01,28,09,30,00,28.204
2018,01,28,10,00,00,29.86
2018,01,28,10,30,00,29.866
2018,01,28,11,00,00,30.74
2018,01,28,11,30,00,29.582
2018,01,28,12,00,00,29.762
2018,01,28,12,30,00,30.18
2018,01,28,13,00,00,29.45
2018,01,28,13,30,00,29.244
2018,01,28,14,00,00,28.82
2018,01,28,14,30,00,28.534
2018,01,28,15,00,00,28.432
2018,01,28,15,30,00,27.964
2018,01,28,16,00,00,28.362
2018,01,28,16,30,00,28.738
2018,01,28,17,00,00,28.656
2018,01,28,17,30,00,28.042
2018,01,28,18,00,00,28.022
2018,01,28,18,30,00,27.636
2018,01,28,19,00,00,27.554
2018,01,28,19,30,00,27.864
2018,01,28,20,00,00,27.658
2018,01,28,20,30,00,27.558
2018,01,28,21,00,00,28.012
2018,01,28,21,30,00,28.256
2018,01,28,22,00,00,28.276
2018,01,28,22,30,00,29.626
2018,01,28,23,00,00,30.378
2018,01,28,23,30,00,30.552
2018,01,29,00,00,00,30.156
2018,01,29,00,30,00,29.732
2018,01,29,01,00,00,30.166
2018,01,29,01,30,00,29.988
2018,01,29,02,00,00,29.788
2018,01,29,02,30,00,29.38
2018,01,29,03,00,00,29.336
2018,01,29,03,30,00,29.694
2018,01,29,04,00,00,29.11
2018,01,29,04,30,00,28.986
2018,01,29,05,00,00,29.168
2018,01,29,05,30,00,29.516
2018,01,29,06,00,00,28.858
2018,01,29,06,30,00,27.992
2018,01,29,07,00,00,26.896
2018,01,29,07,30,00,26.834
2018,01,29,08,00,00,26.53
2018,01,29,08,30,00,26.12
2018,01,29,09,00,00,25.76
2018,01,29,09,30,00,25.596
2018,01,29,10,00,00,25.494
2018,01,29,10,30,00,24.958
2018,01,29,11,00,00,24.788
2018,01,29,11,30,00,24.3
2018,01,29,12,00,00,23.736
2018,01,29,12,30,00,23.514
2018,01,29,13,00,00,23.312
2018,01,29,13,30,00,22.862
2018,01,29,14,00,00,22.616
2018,01,29,14,30,00,22.706
2018,01,29,15,00,00,22.754
2018,01,29,15,30,00,22.594
2018,01,29,16,00,00,22.522
2018,01,29,16,30,00,23.022
2018,01,29,17,00,00,22.712
2018,01,29,17,30,00,23.53
2018,01,29,18,00,00,23.562
2018,01,29,18,30,00,23.8
2018,01,29,19,00,00,24.354
2018,01,29,19,30,00,24.814
2018,01,29,20,00,00,25.092
2018,01,29,20,30,00,26.276
2018,01,29,21,00,00,26.412
2018,01,29,21,30,00,27.024
2018,01,29,22,00,00,26.704
2018,01,29,22,30,00,26.47
2018,01,29,23,00,00,26.29
2018,01,29,23,30,00,26.338
2018,01,30,00,00,00,26.476
2018,01,30,00,30,00,26.016
2018,01,30,01,00,00,25.51
2018,01,30,01,30,00,25.284
2018,01,30,02,00,00,25.006
2018,01,30,02,30,00,24.246
2018,01,30,03,00,00,23.986
2018,01,30,03,30,00,23.69
2018,01,30,04,00,00,23.63
2018,01,30,04,30,00,23.156
2018,01,30,05,00,00,22.934
2018,01,30,05,30,00,22.622
2018,01,30,06,00,00,23.044
2018,01,30,06,30,00,22.908
2018,01,30,07,00,00,22.586
2018,01,30,07,30,00,22.118
2018,01,30,08,00,00,21.988
2018,01,30,08,30,00,21.32
2018,01,30,09,00,00,21.068
2018,01,30,09,30,00,20.47
2018,01,30,10,00,00,20.306
2018,01,30,10,30,00,18.21
2018,01,30,11,00,00,18.676
2018,01,30,11,30,00,18.47
2018,01,30,12,00,00,18.236
2018,01,30,12,30,00,18.53
2018,01,30,13,00,00,18.256
2018,01,30,13,30,00,18.212
2018,01,30,14,00,00,17.91
2018,01,30,14,30,00,18.098
2018,01,30,15,00,00,18.504
2018,01,30,15,30,00,19.178
2018,01,30,16,00,00,20.706
2018,01,30,16,30,00,20.754
2018,01,30,17,00,00,20.762
2018,01,30,17,30,00,20.816
2018,01,30,18,00,00,20.792
2018,01,30,18,30,00,20.452
2018,01,30,19,00,00,20.768
2018,01,30,19,30,00,20.632
2018,01,30,20,00,00,20.804
2018,01,30,20,30,00,20.856
2018,01,30,21,00,00,20.674
2018,01,30,21,30,00,20.71
2018,01,30,22,00,00,20.854
2018,01,30,22,30,00,20.924
2018,01,30,23,00,00,20.674
2018,01,30,23,30,00,20.632
2018,01,31,00,00,00,19.982
2018,01,31,00,30,00,19.686
2018,01,31,01,00,00,19.632
2018,01,31,01,30,00,19.642
2018,01,31,02,00,00,19.776
2018,01,31,02,30,00,19.804
2018,01,31,03,00,00,19.562
2018,01,31,03,30,00,19.594
2018,01,31,04,00,00,19.56
2018,01,31,04,30,00,19.512
2018,01,31,05,00,00,19.756
2018,01,31,05,30,00,20.492
2018,01,31,06,00,00,22.012
2018,01,31,06,30,00,22.404
2018,01,31,07,00,00,22.1
2018,01,31,07,30,00,22.726
2018,01,31,08,00,00,23.202
2018,01,31,08,30,00,22.928
2018,01,31,09,00,00,22.418
2018,01,31,09,30,00,22.336
2018,01,31,10,00,00,22.48
2018,01,31,10,30,00,22.632
2018,01,31,11,00,00,22.758
2018,01,31,11,30,00,22.974
2018,01,31,12,00,00,22.45
2018,01,31,12,30,00,21.982
2018,01,31,13,00,00,22.254
2018,01,31,13,30,00,23.012
2018,01,31,14,00,00,23.114
2018,01,31,14,30,00,22.842
2018,01,31,15,00,00,23.09
2018,01,31,15,30,00,23.542
2018,01,31,16,00,00,22.512
2018,01,31,16,30,00,23.98
2018,01,31,17,00,00,24.324
2018,01,31,17,30,00,24.104
2018,01,31,18,00,00,23.722
2018,01,31,18,30,00,23.056
2018,01,31,19,00,00,23.048
2018,01,31,19,30,00,22.932
2018,01,31,20,00,00,22.514
2018,01,31,20,30,00,22.5
2018,01,31,21,00,00,22.04
2018,01,31,21,30,00,21.554
2018,01,31,22,00,00,21.634
2018,01,31,22,30,00,22.208
2018,01,31,23,00,00,22.744
2018,01,31,23,30,00,23.318
2018,02,01,00,00,00,23.968
2018,02,01,00,30,00,24.462
2018,02,01,01,00,00,24.904
2018,02,01,01,30,00,25.294
2018,02,01,02,00,00,25.828
2018,02,01,02,30,00,26.088
2018,02,01,03,00,00,26.344
2018,02,01,03,30,00,26.72
2018,02,01,04,00,00,26.834
2018,02,01,04,30,00,26.592
2018,02,01,05,00,00,26.568
2018,02,01,05,30,00,25.926
2018,02,01,06,00,00,24.96
2018,02,01,06,30,00,24.224
2018,02,01,07,00,00,23.854
2018,02,01,07,30,00,23.686
2018,02,01,08,00,00,24.234
2018,02,01,08,30,00,24.506
2018,02,01,09,00,00,24.848
2018,02,01,09,30,00,24.564
2018,02,01,10,00,00,24.788
2018,02,01,10,30,00,25.044
2018,02,01,11,00,00,24.96
2018,02,01,11,30,00,24.87
2018,02,01,12,00,00,25.028
2018,02,01,12,30,00,25.024
2018,02,01,13,00,00,24.792
2018,02,01,13,30,00,26.09
2018,02,01,14,00,00,27.022
2018,02,01,14,30,00,27.352
2018,02,01,15,00,00,27.472
2018,02,01,15,30,00,27.298
2018,02,01,16,00,00,27.156
2018,02,01,16,30,00,26.782
2018,02,01,17,00,00,26.302
2018,02,01,17,30,00,25.97
2018,02,01,18,00,00,25.652
2018,02,01,18,30,00,25.414
2018,02,01,19,00,00,25.236
2018,02,01,19,30,00,24.934
2018,02,01,20,00,00,24.474
2018,02,01,20,30,00,24.148
2018,02,01,21,00,00,23.992
2018,02,01,21,30,00,23.97
2018,02,01,22,00,00,23.986
2018,02,01,22,30,00,24.106
2018,02,01,23,00,00,23.916
2018,02,01,23,30,00,23.576
2018,02,02,00,00,00,23.644
2018,02,02,00,30,00,23.558
2018,02,02,01,00,00,23.03
2018,02,02,01,30,00,23.17
2018,02,02,02,00,00,23.442
2018,02,02,02,30,00,23.368
2018,02,02,03,00,00,23.598
2018,02,02,03,30,00,24.058
2018,02,02,04,00,00,25.058
2018,02,02,04,30,00,25.074
2018,02,02,05,00,00,24.794
2018,02,02,05,30,00,24.962
2018,02,02,06,00,00,25.836
2018,02,02,06,30,00,25.838
2018,02,02,07,00,00,25.652
2018,02,02,07,30,00,25.456
2018,02,02,08,00,00,25.65
2018,02,02,08,30,00,25.626
2018,02,02,09,00,00,25.642
2018,02,02,09,30,00,25.404
2018,02,02,10,00,00,25.344
2018,02,02,10,30,00,25.012
2018,02,02,11,00,00,24.7
2018,02,02,11,30,00,24.71
2018,02,02,12,00,00,24.37
2018,02,02,12,30,00,24.05
2018,02,02,13,00,00,23.716
2018,02,02,13,30,00,23.542
2018,02,02,14,00,00,23.146
2018,02,02,14,30,00,23.286
2018,02,02,15,00,00,23.238
2018,02,02,15,30,00,22.942
2018,02,02,16,00,00,22.934
2018,02,02,16,30,00,22.486
2018,02,02,17,00,00,22.242
2018,02,02,17,30,00,22.17
2018,02,02,18,00,00,22.182
2018,02,02,18,30,00,22.396
2018,02,02,19,00,00,22.594
2018,02,02,19,30,00,22.888
2018,02,02,20,00,00,23.17
2018,02,02,20,30,00,23.346
2018,02,02,21,00,00,23.45
2018,02,02,21,30,00,23.354
2018,02,02,22,00,00,23.626
2018,02,02,22,30,00,23.452
2018,02,02,23,00,00,23.302
2018,02,02,23,30,00,23.608
2018,02,03,00,00,00,23.508
2018,02,03,00,30,00,23.616
2018,02,03,01,00,00,23.436
2018,02,03,01,30,00,23.98
2018,02,03,02,00,00,24.138
2018,02,03,02,30,00,24.972
2018,02,03,03,00,00,25.108
2018,02,03,03,30,00,25.512
2018,02,03,04,00,00,25.528
2018,02,03,04,30,00,26.158
2018,02,03,05,00,00,26.62
2018,02,03,05,30,00,27.028
2018,02,03,06,00,00,27.756
2018,02,03,06,30,00,28.08
2018,02,03,07,00,00,28.052
2018,02,03,07,30,00,27.866
2018,02,03,08,00,00,28.018
2018,02,03,08,30,00,27.564
2018,02,03,09,00,00,27.486
2018,02,03,09,30,00,27.328
2018,02,03,10,00,00,26.846
2018,02,03,10,30,00,26.718
2018,02,03,11,00,00,27.048
2018,02,03,11,30,00,27.054
2018,02,03,12,00,00,27.3
2018,02,03,12,30,00,27.602
2018,02,03,13,00,00,27.67
2018,02,03,13,30,00,27.954
2018,02,03,14,00,00,27.662
2018,02,03,14,30,00,27.624
2018,02,03,15,00,00,27.294
2018,02,03,15,30,00,27.338
2018,02,03,16,00,00,27.72
2018,02,03,16,30,00,28.546
2018,02,03,17,00,00,28.672
2018,02,03,17,30,00,29.358
2018,02,03,18,00,00,29.546
2018,02,03,18,30,00,30.236
2018,02,03,19,00,00,30.722
2018,02,03,19,30,00,31.08
2018,02,03,20,00,00,31.184
2018,02,03,20,30,00,31.606
2018,02,03,21,00,00,31.646
2018,02,03,21,30,00,31.944
2018,02,03,22,00,00,32.044
2018,02,03,22,30,00,32.23
2018,02,03,23,00,00,32.46
2018,02,03,23,30,00,32.416
2018,02,04,00,00,00,32.69
2018,02,04,00,30,00,32.924
