Year,Month,Day,Hour,Minute,Second,HYY_META.Glob
2018,01,11,00,30,00,0.04296
2018,01,11,01,00,00,-2.3935
2018,01,11,01,30,00,2.60169
2018,01,11,02,00,00,0.12592
2018,01,11,02,30,00,2.02211
2018,01,11,03,00,00,2.34542
2018,01,11,03,30,00,5.21958
2018,01,11,04,00,00,1.19548
2018,01,11,04,30,00,0.90029
2018,01,11,05,00,00,3.1573
2018,01,11,05,30,00,-0.51378
2018,01,11,06,00,00,-3.93362
2018,01,11,06,30,00,-3.94908
2018,01,11,07,00,00,-4.19417
2018,01,11,07,30,00,5.31261
2018,01,11,08,00,00,-1.84141
2018,01,11,08,30,00,2.85171
2018,01,11,09,00,00,6.80876
2018,01,11,09,30,00,10.38512
2018,01,11,10,00,00,17.92694
2018,01,11,10,30,00,25.06367
2018,01,11,11,00,00,29.16933
2018,01,11,11,30,00,32.62516
2018,01,11,12,00,00,35.85136
2018,01,11,12,30,00,37.31411
2018,01,11,13,00,00,34.3064
2018,01,11,13,30,00,27.77205
2018,01,11,14,00,00,20.34658
2018,01,11,14,30,00,13.8059
2018,01,11,15,00,00,9.81891
2018,01,11,15,30,00,7.72709
2018,01,11,16,00,00,5.92517
2018,01,11,16,30,00,6.13514
2018,01,11,17,00,00,5.99927
2018,01,11,17,30,00,6.64521
2018,01,11,18,00,00,6.52062
2018,01,11,18,30,00,6.89281
2018,01,11,19,00,00,6.7071
2018,01,11,19,30,00,6.75684
2018,01,11,20,00,00,7.17559
2018,01,11,20,30,00,6.6998
2018,01,11,21,00,00,6.82395
2018,01,11,21,30,00,6.9476
2018,01,11,22,00,00,7.24579
2018,01,11,22,30,00,7.18594
2018,01,11,23,00,00,7.135
2018,01,11,23,30,00,6.5438
2018,01,12,00,00,00,6.65807
2018,01,12,00,30,00,7.05605
2018,01,12,01,00,00,6.9933
2018,01,12,01,30,00,5.76976
2018,01,12,02,00,00,6.62029
2018,01,12,02,30,00,6.42716
2018,01,12,03,00,00,6.62887
2018,01,12,03,30,00,6.6208
2018,01,12,04,00,00,7.18541
2018,01,12,04,30,00,6.12514
2018,01,12,05,00,00,6.78182
2018,01,12,05,30,00,6.29962
2018,01,12,06,00,00,6.00005
2018,01,12,06,30,00,4.18042
2018,01,12,07,00,00,6.23872
2018,01,12,07,30,00,2.98946
2018,01,12,08,00,00,5.72282
2018,01,12,08,30,00,6.58599
2018,01,12,09,00,00,6.94777
2018,01,12,09,30,00,7.62155
2018,01,12,10,00,00,11.00849
2018,01,12,10,30,00,14.66049
2018,01,12,11,00,00,37.89164
2018,01,12,11,30,00,42.6608
2018,01,12,12,00,00,49.8836
2018,01,12,12,30,00,46.70366
2018,01,12,13,00,00,46.51072
2018,01,12,13,30,00,43.30591
2018,01,12,14,00,00,33.07474
2018,01,12,14,30,00,21.84729
2018,01,12,15,00,00,13.006
2018,01,12,15,30,00,7.49999
2018,01,12,16,00,00,6.00504
2018,01,12,16,30,00,6.82761
2018,01,12,17,00,00,6.45706
2018,01,12,17,30,00,6.0022
2018,01,12,18,00,00,3.39971
2018,01,12,18,30,00,4.5908
2018,01,12,19,00,00,-0.01263
2018,01,12,19,30,00,0.77555
2018,01,12,20,00,00,1.90218
2018,01,12,20,30,00,3.64001
2018,01,12,21,00,00,2.87682
2018,01,12,21,30,00,4.06674
2018,01,12,22,00,00,2.72464
2018,01,12,22,30,00,1.93714
2018,01,12,23,00,00,0.33753
2018,01,12,23,30,00,2.50585
2018,01,13,00,00,00,5.05837
2018,01,13,00,30,00,0.87258
2018,01,13,01,00,00,1.36727
2018,01,13,01,30,00,2.04366
2018,01,13,02,00,00,2.67577
2018,01,13,02,30,00,1.85438
2018,01,13,03,00,00,3.83585
2018,01,13,03,30,00,0.7162
2018,01,13,04,00,00,3.15175
2018,01,13,04,30,00,-3.17671
2018,01,13,05,00,00,1.64631
2018,01,13,05,30,00,4.36412
2018,01,13,06,00,00,-1.10515
2018,01,13,06,30,00,-1.62605
2018,01,13,07,00,00,1.62088
2018,01,13,07,30,00,7.30017
2018,01,13,08,00,00,3.66055
2018,01,13,08,30,00,3.8968
2018,01,13,09,00,00,0.99118
2018,01,13,09,30,00,6.20903
2018,01,13,10,00,00,16.81563
2018,01,13,10,30,00,28.43492
2018,01,13,11,00,00,37.70412
2018,01,13,11,30,00,38.32084
2018,01,13,12,00,00,35.79559
2018,01,13,12,30,00,35.79664
2018,01,13,13,00,00,39.80023
2018,01,13,13,30,00,34.27724
2018,01,13,14,00,00,31.83117
2018,01,13,14,30,00,22.40049
2018,01,13,15,00,00,11.44197
2018,01,13,15,30,00,0.50147
2018,01,13,16,00,00,-2.12203
2018,01,13,16,30,00,3.56335
2018,01,13,17,00,00,-1.36944
2018,01,13,17,30,00,3.09488
2018,01,13,18,00,00,1.27416
2018,01,13,18,30,00,-1.49409
2018,01,13,19,00,00,-1.34406
2018,01,13,19,30,00,0.51916
2018,01,13,20,00,00,0.26609
2018,01,13,20,30,00,-0.8456
2018,01,13,21,00,00,0.44705
2018,01,13,21,30,00,0.30577
2018,01,13,22,00,00,2.46811
2018,01,13,22,30,00,0.33719
2018,01,13,23,00,00,1.93631
2018,01,13,23,30,00,2.86168
2018,01,14,00,00,00,1.41364
2018,01,14,00,30,00,1.39426
2018,01,14,01,00,00,1.51944
2018,01,14,01,30,00,1.28184
2018,01,14,02,00,00,0.96554
2018,01,14,02,30,00,1.04676
2018,01,14,03,00,00,2.65675
2018,01,14,03,30,00,2.64129
2018,01,14,04,00,00,0.66742
2018,01,14,04,30,00,2.15695
2018,01,14,05,00,00,2.4154
2018,01,14,05,30,00,2.64194
2018,01,14,06,00,00,2.12523
2018,01,14,06,30,00,2.67487
2018,01,14,07,00,00,1.66715
2018,01,14,07,30,00,3.38221
2018,01,14,08,00,00,3.03564
2018,01,14,08,30,00,3.41299
2018,01,14,09,00,00,3.13414
2018,01,14,09,30,00,4.70879
2018,01,14,10,00,00,8.83783
2018,01,14,10,30,00,16.85152
2018,01,14,11,00,00,22.455
2018,01,14,11,30,00,26.13494
2018,01,14,12,00,00,30.30372
2018,01,14,12,30,00,29.88245
2018,01,14,13,00,00,27.36053
2018,01,14,13,30,00,24.29953
2018,01,14,14,00,00,18.0498
2018,01,14,14,30,00,12.25785
2018,01,14,15,00,00,7.83332
2018,01,14,15,30,00,5.11406
2018,01,14,16,00,00,4.38253
2018,01,14,16,30,00,5.03543
2018,01,14,17,00,00,4.88641
2018,01,14,17,30,00,3.84852
2018,01,14,18,00,00,5.68871
2018,01,14,18,30,00,4.35682
2018,01,14,19,00,00,6.19112
2018,01,14,19,30,00,5.12382
2018,01,14,20,00,00,5.21224
2018,01,14,20,30,00,5.06101
2018,01,14,21,00,00,4.3739
2018,01,14,21,30,00,5.26154
2018,01,14,22,00,00,4.3991
2018,01,14,22,30,00,5.54584
2018,01,14,23,00,00,4.7198
2018,01,14,23,30,00,6.24838
2018,01,15,00,00,00,5.68823
2018,01,15,00,30,00,5.43131
2018,01,15,01,00,00,5.48832
2018,01,15,01,30,00,5.90737
2018,01,15,02,00,00,4.94467
2018,01,15,02,30,00,5.66164
2018,01,15,03,00,00,6.02909
2018,01,15,03,30,00,4.1439
2018,01,15,04,00,00,5.85131
2018,01,15,04,30,00,5.61371
2018,01,15,05,00,00,5.65638
2018,01,15,05,30,00,5.74876
2018,01,15,06,00,00,5.49086
2018,01,15,06,30,00,6.08387
2018,01,15,07,00,00,5.39889
2018,01,15,07,30,00,6.81383
2018,01,15,08,00,00,5.96812
2018,01,15,08,30,00,6.04186
2018,01,15,09,00,00,7.34826
2018,01,15,09,30,00,8.0054
2018,01,15,10,00,00,11.46803
2018,01,15,10,30,00,15.62057
2018,01,15,11,00,00,18.64096
2018,01,15,11,30,00,19.43243
2018,01,15,12,00,00,20.0201
2018,01,15,12,30,00,24.32744
2018,01,15,13,00,00,23.27889
2018,01,15,13,30,00,21.48465
2018,01,15,14,00,00,19.25586
2018,01,15,14,30,00,14.09794
2018,01,15,15,00,00,10.3356
2018,01,15,15,30,00,8.02315
2018,01,15,16,00,00,5.30676
2018,01,15,16,30,00,5.25882
2018,01,15,17,00,00,7.45623
2018,01,15,17,30,00,5.0691
2018,01,15,18,00,00,6.41079
2018,01,15,18,30,00,6.56148
2018,01,15,19,00,00,6.53062
2018,01,15,19,30,00,6.40282
2018,01,15,20,00,00,5.76192
2018,01,15,20,30,00,6.92047
2018,01,15,21,00,00,6.6922
2018,01,15,21,30,00,6.09136
2018,01,15,22,00,00,6.94685
2018,01,15,22,30,00,6.72154
2018,01,15,23,00,00,6.90032
2018,01,15,23,30,00,6.29991
2018,01,16,00,00,00,6.44389
2018,01,16,00,30,00,6.60374
2018,01,16,01,00,00,7.01896
2018,01,16,01,30,00,6.51912
2018,01,16,02,00,00,6.5065
2018,01,16,02,30,00,6.5202
2018,01,16,03,00,00,6.24692
2018,01,16,03,30,00,6.0257
2018,01,16,04,00,00,6.83233
2018,01,16,04,30,00,6.65837
2018,01,16,05,00,00,6.36177
2018,01,16,05,30,00,6.86635
