year,month,date,hour,minute,second,"Sulfuric acid concentrartion [molec cm-3], cf= 5e9",Air temperature [deg C] at 10m,Relative humidity [%] at 10m,SO2 corrected for instrumental drift [ppb] at 10m,Global radiation [W m-2],"CS [s-1] from DPS and OPC corrected for RH,T and factor of 1.5",Wind direction [deg] at 10m,Wind speed [m s-1] at 10m
2021,3,12,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,11,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,12,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,16,0,0,1933620.9516041,-9.61,65.55,1.95179389312977,208.98,0.00635840287137665,191.56,4.45
2021,3,12,17,0,0,1507156.99419379,-9.8,64.09,2.20549618320611,171.65,0.00674407027251445,193.16,4.67
2021,3,12,18,0,0,581844.72436551,-10.07,63.95,2.32618320610687,79.79,0.00702862437024148,205.27,5.25
2021,3,12,19,0,0,187916.812137701,-10.91,64.75,2.39301526717557,10.7,0.00691380856660331,197.21,4.33
2021,3,12,20,0,0,256512.375926832,-11.8,62.57,2.31137404580153,0,0.00673764879929077,191.96,2.47
2021,3,12,21,0,0,106754.096123041,-12.91,64.18,2.30091603053435,0,0.00727174210153728,197.12,2.75
2021,3,12,22,0,0,131129.781948403,-13.44,65.23,2.32416030534351,0,0.00680003115397036,195.79,2.23
2021,3,12,23,0,0,147808.495967183,-14.13,67.29,2.36160305343511,0,0.00757380512419573,199.32,2.37
2021,3,13,0,0,0,115692.764666164,-14.85,70.24,2.29164122137405,0,0.00780160159665734,183.42,2.09
2021,3,13,1,0,0,126427.903524018,-15.59,73.82,2.02782442748092,0,0.008156937355288,169.29,1.59
2021,3,13,2,0,0,114001.122710761,-16.42,78.49,1.85030534351145,5.46,0.00828831595425873,177.91,1.51
2021,3,13,3,0,0,76806.0181144392,-16.85,80.92,1.73118320610687,0,0.00807119005396807,182.52,1.48
2021,3,13,4,0,0,118973.166536307,-17.34,86.23,1.70984732824427,0,0.00823815759493751,190.25,1.85
2021,3,13,5,0,0,110469.227365684,-17.99,91.91,1.66137404580153,0,0.0101155682007568,183.04,1.79
2021,3,13,6,0,0,79009.8511060933,-18.3,91.2,1.64656488549618,0,0.00927807945050903,193.77,1.68
2021,3,13,7,0,0,87589.5420904271,-18.88,91.09,1.51064885496183,0,0.00849558790680366,194.49,1.65
2021,3,13,8,0,0,333981.515723281,-19.63,91.17,1.53389312977099,33.61,0.00931105994795825,182.88,1.77
2021,3,13,9,0,0,832125.151646324,-19.4,85.7,1.61435114503817,94.98,0.00818436743157528,198.7,1.99
2021,3,13,10,0,0,1316246.05273828,-18.71,79.39,1.63332061068702,215.84,0.00798502958787659,207.45,1.6
2021,3,13,11,0,0,2745256.9338493,-17.31,74.69,1.83751908396947,375.81,0.00721914154301407,208.31,1.79
2021,3,13,12,0,0,3756214.86455202,-15.49,66.07,2.05580152671756,435.16,0.00670575416889624,216.94,1.93
2021,3,13,13,0,0,4999205.12083918,-14.58,65.52,2.20538167938931,528.9,0.00662160578233704,209.93,2.25
2021,3,13,14,0,0,4640347.32431173,-13.24,62.59,2.29954198473282,534.61,0.00722033303453241,210.89,2.39
2021,3,13,15,0,0,5359311.47169322,-12.18,66.14,2.71164122137404,451.67,0.00722992130761262,206.79,2.52
2021,3,13,16,0,0,5218500.73710084,-11.11,57.04,3.12721374045802,394.8,0.00731308099113503,222.91,3.28
2021,3,13,17,0,0,2344003.29645723,-10.51,59.96,2.65354961832061,267.03,0.00719150630672863,204.61,3.24
2021,3,13,18,0,0,950617.977650836,-10.18,55.97,2.62671755725191,104.05,0.00692100390349516,211.29,3.28
2021,3,13,19,0,0,153639.521158766,-10.95,56.66,1.73251908396947,11.58,0.00903401765540253,194.05,2.98
2021,3,13,20,0,0,135801.292344695,-11.4,58.54,1.29973282442748,0,0.0053790144338678,224.44,2.78
2021,3,13,21,0,0,479872.796859127,-13.37,64.77,2.03587786259542,0,0.0109876609798459,178.88,4.1
2021,3,13,22,0,0,139153.289637761,-14.46,66.8,1.65492366412214,0,0.0097213359217207,184.57,3.6
2021,3,13,23,0,0,105803.665064741,-15.04,67.29,1.37885496183206,0,0.00809560357434626,186.85,3.5
2021,3,14,0,0,0,77456.6160544055,-15.52,67.74,1.20782442748092,0,0.00691633420936628,194.61,2.98
2021,3,14,1,0,0,63981.651692302,-16.09,69.3,1.2025572519084,0,0.00714447028355304,189.01,3.29
2021,3,14,2,0,0,31528.2522933558,-16.47,69.3,1.06232824427481,0,0.00622391618016499,185.77,3.13
2021,3,14,3,0,0,85441.570263356,-17.18,70.83,1.06919847328244,0,0.00614629918820507,181.25,3.32
2021,3,14,4,0,0,79428.828030359,-17.55,70.43,1.16835877862595,0,0.00570431237841384,181.17,3.47
2021,3,14,5,0,0,34736.742691166,-18.32,72.37,1.34393129770992,5.29,0.00573623242547649,181.24,3.79
2021,3,14,6,0,0,59291.1146668484,-18.47,73.24,1.72927480916031,5.85,0.00697673146998252,182.81,3.91
2021,3,14,7,0,0,92988.8210521312,-18.93,74.55,2.16480916030534,6.11,0.00728364183912426,183.17,4.29
2021,3,14,8,0,0,507546.610606369,-19.38,75.57,2.29229007633588,32.92,0.00808811791821347,182.4,2.96
2021,3,14,9,0,0,1586102.2984609,-19.19,73.8,2.54053435114504,198.58,0.00800909475895509,188.57,3.77
2021,3,14,10,0,0,2898445.52753493,-18.55,70.85,2.62958015267176,191.57,0.00882045926006652,189.09,3.84
2021,3,14,11,0,0,4953029.56551313,-17.22,66.17,2.56984732824427,462.75,0.00926167437187965,191.29,4.13
2021,3,14,12,0,0,6396953.24935019,-15.85,62.64,2.51091603053435,547.28,0.00902061085388989,190.64,3.98
2021,3,14,13,0,0,8585911.70981526,-14.55,59.39,2.7419465648855,587.15,0.00824295532704265,176.95,4
2021,3,14,14,0,0,8553060.47014892,-13.04,55.76,2.57320610687023,577.98,0.00877008047518498,176.88,4.19
2021,3,14,15,0,0,7434281.86979145,-11.53,53.13,2.49950381679389,522.78,0.00844423892272949,183.76,3.42
2021,3,14,16,0,0,5430869.05963719,-10.4,50.71,2.61431297709924,430.43,0.00829492082975932,190.87,3.26
2021,3,14,17,0,0,3131844.56899762,-9.44,49.07,2.12007633587786,291.23,0.00826107244965291,184.04,3.14
2021,3,14,18,0,0,953618.800849654,-9.12,48.32,2.57656488549618,114.96,0.00753002338154613,186.32,2.92
2021,3,14,19,0,0,526259.245816618,-9.51,50.16,2.76328244274809,14.67,0.00853346324369858,178.29,2.05
2021,3,14,20,0,0,410832.726629451,-10.63,54.47,3.80958015267175,0,0.00871013311124375,151.81,1.16
2021,3,14,21,0,0,203328.963834792,-11.32,56.38,3.41538167938931,0,0.00987597484342308,180.55,1.85
2021,3,14,22,0,0,315412.726195063,-11.98,58.23,3.49141221374046,0,0.00961658128099127,186.38,2.39
2021,3,14,23,0,0,304502.245853655,-13.07,62.67,3.19736641221374,0,0.0096181492789509,170.08,1.96
2021,3,15,0,0,0,119132.491818164,-13.41,64.78,2.84538167938931,0,0.0100567438469173,185.19,2.51
2021,3,15,1,0,0,77007.8804634977,-14.02,67.97,2.69064885496183,0,0.0109475101979038,187.78,2.2
2021,3,15,2,0,0,95169.6347328834,-14.7,71.97,2.63851145038168,0,0.0117134895462189,184.46,1.93
2021,3,15,3,0,0,63060.0607109955,-15.46,77.28,2.66412213740458,0,0.0125849183559147,171.46,1.61
2021,3,15,4,0,0,40252.7484766324,-15.92,81.45,3.32667938931298,0,0.0152396240485088,174.17,2.2
2021,3,15,5,0,0,43182.972149225,-16.1,84.34,3.01225190839695,0,0.0146565759507332,183.16,1.88
2021,3,15,6,0,0,97761.9401965057,-16.39,85.27,2.99041984732824,0,0.0136339433031904,182.22,2.53
2021,3,15,7,0,0,108845.215436304,-17.2,92.75,3.02660305343511,0,0.0181072728979565,182.28,3.21
2021,3,15,8,0,0,482437.753817067,-17.87,96.92,2.73267175572519,32.31,0.0238420393535832,177.38,2.98
2021,3,15,9,0,0,1069421.12324759,-17.69,89.25,2.55534351145038,153.35,0.0179355477518092,177.7,3.04
2021,3,15,10,0,0,1846448.57654348,-16.93,81.44,2.3275572519084,235.51,0.0155290517032032,188.23,2.79
2021,3,15,11,0,0,3136018.34932342,-15.47,73.99,2.16942748091603,424.59,0.0141468854561189,177.69,3.29
2021,3,15,12,0,0,4857817.83936545,-13.42,66.9,2.00526717557252,553.58,0.0121630642600218,181.57,3.14
2021,3,15,13,0,0,7145353.59293222,-11.41,61.92,2.39576335877863,596.82,0.0103377956912937,180.13,3.82
2021,3,15,14,0,0,7158366.49760604,-9.69,59.11,2.01732824427481,584.58,0.00916281322212647,190.88,3.1
2021,3,15,15,0,0,7288536.87178344,-8.78,55.9,2.3312213740458,527.2,0.00907096965605964,179.63,3.94
2021,3,15,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,15,17,0,0,4333587.13053167,-7.11,50.75,3.30236641221374,295.63,0.00905490917737204,179.59,4.36
2021,3,15,18,0,0,1692312.07109988,-7.09,50.09,3.18507633587786,127.99,0.00889737161188335,187.92,4.2
2021,3,15,19,0,0,558812.898816541,-8.3,52.32,4.5325572519084,14.56,0.00960593073050344,186.52,3.47
2021,3,15,20,0,0,281141.801679041,-9.57,56.12,3.27770992366412,0,0.0110162166966624,181.08,3.08
2021,3,15,21,0,0,201806.17866572,-10.41,60.69,2.26935114503817,0,0.0102633289024486,183.5,3.11
2021,3,15,22,0,0,130350.099425414,-10.93,63.42,1.84652671755725,0,0.00830964751360591,187.11,2.94
2021,3,15,23,0,0,101513.123809127,-11.41,64.91,1.96553435114504,0,0.00940641494362669,186.22,3.35
2021,3,16,0,0,0,95500.3451963421,-12.38,68.21,1.87328244274809,0,0.0108378323591474,186.91,3.29
2021,3,16,1,0,0,61393.5253568343,-13.34,71.43,1.78969465648855,0,0.0114663443916683,183,2.76
2021,3,16,2,0,0,79700.5577624077,-14.12,73.86,1.94893129770992,0,0.0110177826224137,177.41,2.87
2021,3,16,3,0,0,47501.5804113355,-14.76,74.4,2.18725190839695,0,0.011281198699133,179.63,3.01
2021,3,16,4,0,0,60676.0295340791,-15.33,79.98,2.40908396946565,0,0.012280706476049,183.64,2.9
2021,3,16,5,0,0,51034.4170834287,-15.88,87.88,3.36618320610687,0,0.0156578076212572,179.28,3.22
2021,3,16,6,0,0,93266.6171138408,-16.28,94,4.60858778625954,0,0.0180890691143391,173.86,3.43
2021,3,16,7,0,0,242065.980273765,-16.72,99.81,5.53103053435114,0,0.0275037829737061,173.49,3.42
2021,3,16,8,0,0,1147619.04114857,-17.02,100,7.06034351145038,33.35,0.0313076972088514,177.43,4.04
2021,3,16,9,0,0,2834139.44998756,-16.84,89.45,7.79950381679389,225.8,0.0181166896715614,177.03,3.37
2021,3,16,10,0,0,4467306.42579496,-15.83,79.94,7.62790076335878,365.44,0.0160473487695302,182.36,3.17
2021,3,16,11,0,0,6402450.38084686,-14.13,71.62,7.40137404580153,482.87,0.0146318828519336,181.88,3.64
2021,3,16,12,0,0,9390931.22724444,-12.34,65.69,6.6075572519084,558.46,0.0132973681222801,193.08,3.34
2021,3,16,13,0,0,11700072.7914274,-10.28,62.41,5.91851145038168,601.57,0.0122455119661365,194.09,3.63
2021,3,16,14,0,0,9730491.43794924,-8.11,53.71,4.63725190839695,592.52,0.0104323586818483,186.39,3.19
2021,3,16,15,0,0,8024211.85653657,-7.27,49.54,6.63068702290076,531.38,0.010268853032506,189.25,3.88
2021,3,16,16,0,0,4586844.00655329,-6.28,47.46,5.5824427480916,426.85,0.00955527976047374,191.16,3.21
2021,3,16,17,0,0,2177009.73735191,-6.02,46.84,5.49996183206107,288.71,0.0107549299166728,183.02,3.94
2021,3,16,18,0,0,807000.978966244,-6.14,46.88,5.04351145038168,138.3,0.0102229139322745,202.44,4.11
2021,3,16,19,0,0,165516.830747947,-7.2,50.25,4.22889312977099,15.84,0.00964212619862811,205.86,2.41
2021,3,16,20,0,0,62117.1966486145,-8.41,52.67,3.53202290076336,0,0.00996946580286224,198.19,2.56
2021,3,16,21,0,0,141087.866722955,-9.24,55.47,2.71251908396946,0,0.0108160642877063,186.98,2.18
2021,3,16,22,0,0,159326.700668316,-9.88,57.21,2.71419847328244,0,0.0110743759778595,187.24,2.85
2021,3,16,23,0,0,147037.353599444,-10.53,59.69,2.63671755725191,0,0.0103814675837516,186.07,2.66
2021,3,17,0,0,0,131175.56591169,-11.14,62.4,2.49919847328244,0,0.010204076593761,181.49,2.4
2021,3,17,1,0,0,90047.0877240878,-11.91,65.86,2.77687022900763,0,0.0104151230351612,181.67,2.15
2021,3,17,2,0,0,66503.6441205302,-12.42,68.54,2.88572519083969,0,0.0103674622870807,167.46,2.07
2021,3,17,3,0,0,63046.4364803629,-12.05,67.3,3.26969465648855,5.54,0.0100709599986339,181.24,3.41
2021,3,17,4,0,0,56155.8408662677,-12.72,70.1,2.87103053435114,0,0.00983356002697006,175,3.04
2021,3,17,5,0,0,64603.900682414,-13.06,71.8,2.49977099236641,0,0.00864583741826793,172.38,3.05
2021,3,17,6,0,0,64635.5738354032,-13.33,73.22,2.2937786259542,6.25,0.00890314601526414,174.1,3.38
2021,3,17,7,0,0,47508.7654194795,-13.27,76.24,2.01015267175572,6.34,0.00944594677691536,177.54,3.37
2021,3,17,8,0,0,369682.675227523,-12.98,78.2,1.72874045801527,41.94,0.00824170475625557,176.98,3.08
2021,3,17,9,0,0,992017.012322322,-12.57,77.36,1.72717557251908,114.08,0.0095623808647244,177.37,3.22
2021,3,17,10,0,0,2696704.75972816,-11.85,71.3,2.38488549618321,357.33,0.008668801791736,179.6,3.39
2021,3,17,11,0,0,4486875.25931746,-10.04,59.82,1.63477099236641,541.58,0.00832986331132043,184.83,3.34
2021,3,17,12,0,0,5828127.03214586,-8.73,51.36,1.40782442748092,586.4,0.00660332479928465,187.72,3.84
2021,3,17,13,0,0,6552184.93193388,-7.38,46.53,1.38698473282443,554.5,0.00593509381766289,187.04,3.52
2021,3,17,14,0,0,6148905.95898032,-5.92,40.36,1.28225190839695,571.55,0.00550684047087408,185.72,3.66
2021,3,17,15,0,0,5857538.19905221,-5.2,37.93,1.26202290076336,445.67,0.00486596678163382,185.46,4.13
2021,3,17,16,0,0,5371870.93868852,-4.29,36.23,1.32603053435114,435.27,0.00437200242918703,180.72,5.05
2021,3,17,17,0,0,3369009.35508311,-3.94,36.53,1.33980916030534,305.11,0.00409467417332611,187.17,4.21
2021,3,17,18,0,0,1794026.75712481,-4.26,38.16,1.33488549618321,152.53,0.00427850151602449,185.81,3.96
2021,3,17,19,0,0,746720.616007224,-4.86,44.36,4.31221374045801,16.73,0.00498745609361859,190.59,2.88
2021,3,17,20,0,0,220473.557419609,-5.88,49.8,6.9563358778626,0,0.00807241332713187,189.24,3.57
2021,3,17,21,0,0,246881.081693573,-6.35,50.9,6.70786259541985,0,0.00900290196175617,185.11,3.09
2021,3,17,22,0,0,140832.407851121,-6.78,52.3,7.44656488549618,0,0.00758135112058529,179.71,3.34
2021,3,17,23,0,0,167958.132806234,-7.54,54.63,7.54709923664122,0,0.00856943348960214,176.09,3.8
2021,3,18,0,0,0,158367.547555827,-8.05,57.03,5.96564885496183,0,0.00883087529375421,177.97,4.03
2021,3,18,1,0,0,191837.098100223,-8.5,57.46,8.15080152671756,0,0.00883636744797323,175.64,4.02
2021,3,18,2,0,0,184412.89284965,-8.57,58.19,12.792213740458,5,0.0102340986528903,180.88,4.59
2021,3,18,3,0,0,203322.470042622,-8.54,60.17,12.7999236641221,5.64,0.0116530270558535,180.7,3.93
2021,3,18,4,0,0,136516.409838805,-8.46,62.53,8.20889312977099,5.81,0.0100027163211292,180.53,4.06
2021,3,18,5,0,0,102803.178378963,-9,89.04,5.88202290076336,5.86,0.00983549443288505,182.81,3.62
2021,3,18,6,0,0,90661.5150597645,-9.1,93.27,4.56236641221374,5.8,0.0111684951910246,175.65,3.52
2021,3,18,7,0,0,182580.151886214,-9.15,96.69,4.41106870229008,6.08,0.0137177476816559,173.4,3.31
2021,3,18,8,0,0,779137.553763576,-9.28,100,3.83019083969466,33.23,0.0157960375400062,175.69,3.67
2021,3,18,9,0,0,2063202.26425305,-9.01,97.24,3.92450381679389,119.48,0.0135005022919259,179.37,3.27
2021,3,18,10,0,0,3904639.16119188,-8.35,93.36,4.32614503816794,175.98,0.0117013022170774,177.67,3.04
2021,3,18,11,0,0,5298065.37088007,-7.5,83.36,4.90156488549618,290.6,0.0114177609135774,191.08,3.53
2021,3,18,12,0,0,6108832.31274784,-6.98,80.79,4.77011450381679,322.45,0.0104014917754993,194.46,2.58
2021,3,18,13,0,0,5660719.47105229,-6.67,78.36,4.51148854961832,286.29,0.0102630666790138,200.87,3.3
2021,3,18,14,0,0,5394623.73126298,-5.98,79.24,3.67923664122137,425.37,0.0105217433270331,181.32,2.8
2021,3,18,15,0,0,5572870.72297186,-5.77,72.01,2.82091603053435,347.55,0.00952928855393468,212.6,2.72
2021,3,18,16,0,0,3508424.85204339,-5.38,66.65,2.68286259541985,216.22,0.00932038675308712,191.13,2.62
2021,3,18,17,0,0,1958706.41618967,-5.51,71.38,2.69347328244275,153.69,0.010257633014782,198.02,2.51
2021,3,18,18,0,0,970942.201092839,-5.54,71.67,2.61511450381679,109.39,0.010414930237494,184.96,3.08
2021,3,18,19,0,0,287138.10024783,-5.68,73.55,2.53614503816794,19.87,0.0106783564113199,186.11,2.1
2021,3,18,20,0,0,115458.242362365,-5.98,82.85,2.38801526717557,6.04,0.0106154945681964,168.18,2.77
2021,3,18,21,0,0,191006.292880047,-6.01,84.49,2.34232824427481,5.4,0.0112915439885427,172.09,2.43
2021,3,18,22,0,0,132247.223518789,-6.09,83.96,2.26900763358779,5.69,0.0109045128420881,182.4,2.42
2021,3,18,23,0,0,108107.124106027,-6.11,83.03,2.24225190839695,5.65,0.0106767593785162,179.5,2.31
2021,3,19,0,0,0,67488.2858220371,-6,83.99,2.15667938931298,5.86,0.0102137846339155,178.36,2.39
2021,3,19,1,0,0,42156.3754571253,-5.69,84.06,2.1536641221374,5.93,0.0103960177479021,178.61,2.57
2021,3,19,2,0,0,52901.0185346124,-5.61,94.65,2.04679389312977,5.74,0.012886661888805,173.6,2.17
2021,3,19,3,0,0,48881.9023303222,-5.74,99.37,1.94629770992366,5.52,0.0186024965101751,178.05,2.96
2021,3,19,4,0,0,15640.1847561938,-5.92,100,1.88385496183206,6.03,0.0191202826138476,176.57,2.87
2021,3,19,5,0,0,37556.3877241802,-5.56,100,1.83389312977099,6.02,0.0200408607909317,170.32,3.13
2021,3,19,6,0,0,26410.4437519563,-5.5,100,1.79832061068702,5.52,0.0203726011744356,173.7,3.01
2021,3,19,7,0,0,117953.095468692,-5.53,100,1.77709923664122,6.11,0.0197353073515405,183.23,2.79
2021,3,19,8,0,0,651712.398394011,-5.37,100,1.86362595419847,50.32,0.019839283410478,190.65,3.28
2021,3,19,9,0,0,1040380.44810295,-5.55,99.52,1.76530534351145,136.69,0.0200485548641967,187.47,3.5
2021,3,19,10,0,0,1230305.06074429,-5.59,98.71,1.59843511450382,212.33,0.0177905998785431,181.39,4.14
2021,3,19,11,0,0,2491092.89143234,-4.86,92.64,1.55874045801527,267.99,0.0120236644419987,190.6,3.99
2021,3,19,12,0,0,5346547.1137315,-4.45,87.18,4.49,491.17,0.013034416623836,180.96,4.66
2021,3,19,13,0,0,5663712.50897646,-2.89,74.59,3.19885496183206,552.3,0.0115843524999409,190.7,4.56
2021,3,19,14,0,0,6282032.70025551,-2.37,70.85,2.99396946564885,589.73,0.00861070512975944,180.99,4.98
2021,3,19,15,0,0,4861187.77189404,-1.52,66.63,3.11393129770992,503.61,0.00851830059576985,198.55,4.41
2021,3,19,16,0,0,1777339.78489414,-1.34,67.35,3.99213740458015,234.97,0.0092772947235282,189.97,3.95
2021,3,19,17,0,0,1009887.92837597,-2.29,71.36,1.97053435114504,165.33,0.00885608886283949,190.82,4.09
2021,3,19,18,0,0,579546.758672222,-1.58,69.3,2.80335877862595,80.28,0.0075541488507648,188.78,3.55
2021,3,19,19,0,0,177587.517100619,-1.42,64.65,4.1719465648855,19,0.00796304904463417,184.97,3.72
2021,3,19,20,0,0,253760.84522577,-1.56,63.22,3.33278625954198,0,0.00850026287356419,184.47,3.81
2021,3,19,21,0,0,193156.902241753,-2.21,64.6,4.29576335877863,0,0.0085981887242142,188.26,3.32
2021,3,19,22,0,0,333155.694534071,-2.87,63.82,3.92809160305343,0,0.00878921028949081,179.91,3.43
2021,3,19,23,0,0,165810.997714289,-3.33,63.31,3.1956106870229,0,0.00924956751207916,171.99,3.65
2021,3,20,0,0,0,131340.00255377,-3.81,62.83,3.26675572519084,0,0.0102127613395694,172.86,3.41
2021,3,20,1,0,0,106149.263956468,-4.34,63.06,3.48072519083969,0,0.00998538331331557,177.45,3.25
2021,3,20,2,0,0,114058.384497184,-4.42,63.31,3.80988549618321,0,0.0100332315425829,179.1,3.74
2021,3,20,3,0,0,133505.682242685,-4.83,64.74,3.74900763358779,0,0.00966918577823344,172.71,3.04
2021,3,20,4,0,0,130707.176140277,-4.7,66,3.77370229007634,0,0.00945342342619112,176.96,3.1
2021,3,20,5,0,0,90391.440608073,-4.79,67.05,3.37690839694656,0,0.00862553244103529,177.19,3.2
2021,3,20,6,0,0,111578.992800787,-4.91,67.32,2.97393129770992,0,0.0087866189342906,174.72,2.85
2021,3,20,7,0,0,201925.649889745,-4.87,65.55,2.54885496183206,5.57,0.00785101215066763,168.81,3.03
2021,3,20,8,0,0,1168313.02875653,-3.8,59.83,2.36404580152672,35.36,0.00656107784127317,168.72,2.76
2021,3,20,9,0,0,3348720.20175681,-2.62,55.34,2.76767175572519,143.22,0.0048457718601315,169.24,3.66
2021,3,20,10,0,0,5302513.60032707,-2.07,54.62,1.86786259541985,197.84,0.00445870105201056,178.96,4.52
2021,3,20,11,0,0,9666549.15828258,-0.13,45.18,1.71965648854962,305.53,0.00322926455548721,185.23,4.1
2021,3,20,12,0,0,11743776.2673944,1.56,39.29,1.36809160305344,328.72,0.00264015616700898,188.87,3.53
2021,3,20,13,0,0,15487296.0411012,2.76,37.27,1.28774809160305,421.34,0.00233618273707681,187.8,3.58
2021,3,20,14,0,0,17302860.5058789,4.61,31.91,2.09057251908397,524.63,0.0028908946273392,187.86,4.16
2021,3,20,15,0,0,15710139.4142956,5.37,29.22,1.90568702290076,471.83,0.00330195496825635,187.85,4.27
2021,3,20,16,0,0,9963207.41251111,6.49,26.62,1.54637404580153,438.64,0.00372637438064957,180.91,5.09
2021,3,20,17,0,0,4796875.29150397,7.01,25.89,1.3081679389313,372.82,0.00388846626952154,181.69,4.66
2021,3,20,18,0,0,1261153.95687521,7.04,24.85,0.988435114503817,90.03,0.00362030249910731,172.11,4.86
2021,3,20,19,0,0,438618.444604799,6.38,26.26,0.941641221374046,20.85,0.00352924581912157,173.2,4.56
2021,3,20,20,0,0,206649.347092025,5.99,26.93,1.0787786259542,0,0.004733507532631,173.16,4.59
2021,3,20,21,0,0,187718.324013986,4.99,30.3,1.13267175572519,0,0.00546545803327849,174.04,4.19
2021,3,20,22,0,0,166631.652973592,4.23,30.79,1.12087786259542,0,0.0053451330447143,179.17,3.86
2021,3,20,23,0,0,162204.050866421,3.79,31.68,1.14568702290076,5.03,0.0047781278350927,179.6,3.93
2021,3,21,0,0,0,149275.638250401,3.45,34.77,1.42961832061069,0,0.00408521766066877,194.76,4.33
2021,3,21,1,0,0,173930.475284578,3.34,39.51,1.8231679389313,0,0.00389839858154585,192.56,4.74
2021,3,21,2,0,0,144161.549542332,2.64,45.86,1.71851145038168,0,0.00422753427915984,189.96,3.81
2021,3,21,3,0,0,127504.281408619,2.4,50.75,1.4,0,0.00395945461720067,188.7,4.53
2021,3,21,4,0,0,86668.0511535378,2.18,57.06,1.06137404580153,5.85,0.0034762629323601,189.6,4
2021,3,21,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,21,6,0,0,58749.3013881613,1.83,73.19,1.39099236641221,5.58,0.00400888272681626,205.22,4.28
2021,3,21,7,0,0,126921.931951074,1.74,78.02,1.36557251908397,6.2,0.00478712965657419,192.8,3.64
2021,3,21,8,0,0,429413.339588791,1.68,86.69,1.27477099236641,22.58,0.00615475768245489,187.93,4.32
2021,3,21,9,0,0,760318.216634914,1.61,98.4,1.17984732824427,46.46,0.0111402177288561,180.58,4
2021,3,21,10,0,0,1095802.21760552,2,100,0.847480916030534,81.48,0.0116401496154615,181.82,4.34
2021,3,21,11,0,0,1320902.5200922,2.54,88.09,0.762137404580152,284.18,0.00587693594785556,190.04,5.38
2021,3,21,12,0,0,2215650.74753016,3.11,76.56,0.68824427480916,147.45,0.00501071353790497,193.37,5.12
2021,3,21,13,0,0,2056283.11960027,2.39,93.17,1.07167938931298,182.52,0.00700274746377062,192.97,5.53
2021,3,21,14,0,0,1258253.32361273,1.11,100,0.790190839694656,152.34,0.00981936716453261,214.44,3.76
2021,3,21,15,0,0,258848.122030031,2.04,90.13,0.431412213740458,118.94,0.00416886237008782,210.01,5.43
2021,3,21,16,0,0,113405.076263007,1.74,81.31,0.416717557251908,66.41,0.00303287471381903,209.24,6.52
2021,3,21,17,0,0,31336.4148496476,1.85,77.03,0.316755725190839,45.85,0.00244775518159076,208.99,4.61
2021,3,21,18,0,0,20810.5007004633,1.89,76.66,0.331755725190839,42.32,0.00232305639263431,212.77,3.91
2021,3,21,19,0,0,32731.7502524238,2.13,72.86,0.326526717557252,16.99,0.00254082853142068,204.73,5.22
2021,3,21,20,0,0,1948.78069237348,1.2,96.56,0.340152671755725,0,0.00443786048916433,200.02,4.88
2021,3,21,21,0,0,13700.3110012301,1.66,78.72,0.311412213740458,6.12,0.00293865361976843,199.4,4.97
2021,3,21,22,0,0,12774.7523492872,1.56,79.13,0.36030534351145,5.81,0.00272222476572662,204.08,4.52
2021,3,21,23,0,0,22348.6813411,1.62,77.29,0.343206106870229,5.79,0.00283759579245745,204.05,5.27
2021,3,22,0,0,0,10001.6541182413,1.68,73.54,0.275992366412214,5.72,0.00310162953207996,216.59,4.09
2021,3,22,1,0,0,21593.0140257115,1,89.27,0.300152671755725,5.56,0.0035771865074569,205.51,4.28
2021,3,22,2,0,0,10196.6406873544,0.6,100,0.296106870229008,5.71,0.00601452519044657,204.7,4.21
2021,3,22,3,0,0,25992.3444900778,0.75,87.66,0.395343511450382,5.71,0.00428255647711303,211.46,4.22
2021,3,22,4,0,0,3490.85553352779,0.43,96.37,0.344770992366412,5.73,0.00585500648368355,210.27,4.31
2021,3,22,5,0,0,14151.8273721886,-0.11,100,0.577786259541985,5.67,0.00699800656146906,224.65,2.43
2021,3,22,6,0,0,39857.6048610266,-0.31,100,0.486335877862595,5.55,0.00769907849109552,219.2,2.13
2021,3,22,7,0,0,24380.2151089767,-0.37,100,1.22854961832061,6.51,0.0101244907812229,221.07,2.94
2021,3,22,8,0,0,84087.787399767,-0.67,100,0.470038167938931,22.72,0.0110324445484481,206.62,1
2021,3,22,9,0,0,207857.956411317,-0.01,100,0.506145038167939,76.73,0.00891040626547475,195.23,3.33
2021,3,22,10,0,0,292232.198262354,0.54,100,0.476106870229008,313.27,0.0102478477780687,196.03,3.95
2021,3,22,11,0,0,509609.562868718,0.76,98.74,0.488435114503817,174.1,0.0150082979051222,211.85,3.71
