Year,Month,Day,Hour,Minute,Second,HYY_META.WDU336
2022,04,21,08,30,00,120.1165
2022,04,21,09,00,00,114.96909
2022,04,21,09,30,00,91.47582
2022,04,21,10,00,00,74.29078
2022,04,21,10,30,00,80.99637
2022,04,21,11,00,00,81.9399
2022,04,21,11,30,00,94.28763
2022,04,21,12,00,00,79.32489
2022,04,21,12,30,00,66.6988
2022,04,21,13,00,00,77.77066
2022,04,21,13,30,00,97.59891
2022,04,21,14,00,00,53.06189
2022,04,21,14,30,00,80.36553
2022,04,21,15,00,00,89.68887
2022,04,21,15,30,00,72.02951
2022,04,21,16,00,00,76.68648
2022,04,21,16,30,00,67.09047
2022,04,21,17,00,00,78.13346
2022,04,21,17,30,00,77.93635
2022,04,21,18,00,00,73.85053
2022,04,21,18,30,00,70.47033
2022,04,21,19,00,00,59.69839
2022,04,21,19,30,00,64.97485
2022,04,21,20,00,00,73.31455
2022,04,21,20,30,00,85.4097
2022,04,21,21,00,00,85.65361
2022,04,21,21,30,00,92.93181
2022,04,21,22,00,00,117.1491
2022,04,21,22,30,00,130.74021
2022,04,21,23,00,00,134.28171
2022,04,21,23,30,00,134.16649
2022,04,22,00,00,00,125.10785
2022,04,22,00,30,00,133.41485
2022,04,22,01,00,00,138.18936
2022,04,22,01,30,00,150.50002
2022,04,22,02,00,00,161.18009
2022,04,22,02,30,00,188.15935
2022,04,22,03,00,00,202.73779
2022,04,22,03,30,00,258.00505
2022,04,22,04,00,00,326.65796
2022,04,22,04,30,00,319.71066
2022,04,22,05,00,00,327.29161
2022,04,22,05,30,00,272.23877
2022,04,22,06,00,00,159.63873
2022,04,22,06,30,00,335.81685
2022,04,22,07,00,00,195.89412
2022,04,22,07,30,00,30.02263
2022,04,22,08,00,00,66.13712
2022,04,22,08,30,00,195.24283
2022,04,22,09,00,00,102.48743
2022,04,22,09,30,00,82.98693
2022,04,22,10,00,00,108.56129
2022,04,22,10,30,00,92.86644
2022,04,22,11,00,00,60.31917
2022,04,22,11,30,00,103.83159
2022,04,22,12,00,00,74.77747
2022,04,22,12,30,00,66.07232
2022,04,22,13,00,00,86.20729
2022,04,22,13,30,00,93.53298
2022,04,22,14,00,00,58.82792
2022,04,22,14,30,00,74.82128
2022,04,22,15,00,00,82.90453
2022,04,22,15,30,00,49.92911
2022,04,22,16,00,00,63.78279
2022,04,22,16,30,00,51.62371
2022,04,22,17,00,00,54.95955
2022,04,22,17,30,00,58.21784
2022,04,22,18,00,00,51.75204
2022,04,22,18,30,00,74.63281
2022,04,22,19,00,00,29.96046
2022,04,22,19,30,00,37.57299
2022,04,22,20,00,00,35.97573
2022,04,22,20,30,00,35.79933
2022,04,22,21,00,00,25.73004
2022,04,22,21,30,00,32.96421
2022,04,22,22,00,00,38.07486
2022,04,22,22,30,00,35.88325
2022,04,22,23,00,00,36.10431
2022,04,22,23,30,00,38.77725
2022,04,23,00,00,00,31.18172
2022,04,23,00,30,00,31.93933
2022,04,23,01,00,00,29.67835
2022,04,23,01,30,00,37.0391
2022,04,23,02,00,00,29.60784
2022,04,23,02,30,00,31.25004
2022,04,23,03,00,00,30.29699
2022,04,23,03,30,00,28.05402
2022,04,23,04,00,00,28.43451
2022,04,23,04,30,00,29.00331
2022,04,23,05,00,00,32.01201
2022,04,23,05,30,00,35.64968
2022,04,23,06,00,00,38.57208
2022,04,23,06,30,00,44.232
2022,04,23,07,00,00,43.1905
2022,04,23,07,30,00,48.14524
2022,04,23,08,00,00,59.13416
2022,04,23,08,30,00,65.11987
2022,04,23,09,00,00,70.65315
2022,04,23,09,30,00,71.83423
2022,04,23,10,00,00,62.34943
2022,04,23,10,30,00,58.24562
2022,04,23,11,00,00,72.22407
2022,04,23,11,30,00,64.90372
2022,04,23,12,00,00,73.8836
2022,04,23,12,30,00,70.87813
2022,04,23,13,00,00,86.0123
