Year,Month,Day,Hour,Minute,Second,HYY_META.WDU336
2018,06,09,20,30,00,123.45433
2018,06,09,21,00,00,140.77267
2018,06,09,21,30,00,162.81433
2018,06,09,22,00,00,169.51033
2018,06,09,22,30,00,200.81
2018,06,09,23,00,00,212.361
2018,06,09,23,30,00,212.15667
2018,06,10,00,00,00,212.11033
2018,06,10,00,30,00,211.696
2018,06,10,01,00,00,212.29167
2018,06,10,01,30,00,212.682
2018,06,10,02,00,00,212.60967
2018,06,10,02,30,00,211.79767
2018,06,10,03,00,00,220.45267
2018,06,10,03,30,00,224.25533
2018,06,10,04,00,00,240.13467
2018,06,10,04,30,00,261.30233
2018,06,10,05,00,00,270.126
2018,06,10,05,30,00,239.14367
2018,06,10,06,00,00,180.959
2018,06,10,06,30,00,189.82133
2018,06,10,07,00,00,227.6
2018,06,10,07,30,00,222.73933
2018,06,10,08,00,00,166.131
2018,06,10,08,30,00,150.70767
2018,06,10,09,00,00,204.823
2018,06,10,09,30,00,183.638
2018,06,10,10,00,00,177.90433
2018,06,10,10,30,00,161.274
2018,06,10,11,00,00,214.37733
2018,06,10,11,30,00,236.50133
2018,06,10,12,00,00,211.36367
2018,06,10,12,30,00,196.824
2018,06,10,13,00,00,169.69867
2018,06,10,13,30,00,171.82333
2018,06,10,14,00,00,182.49233
2018,06,10,14,30,00,198.29567
2018,06,10,15,00,00,193.429
2018,06,10,15,30,00,255.775
2018,06,10,16,00,00,231.88967
2018,06,10,16,30,00,212.03233
2018,06,10,17,00,00,204.96567
2018,06,10,17,30,00,225.52867
2018,06,10,18,00,00,211.718
2018,06,10,18,30,00,226.006
2018,06,10,19,00,00,227.86333
2018,06,10,19,30,00,202.242
2018,06,10,20,00,00,206.83567
2018,06,10,20,30,00,211.85767
2018,06,10,21,00,00,216.461
2018,06,10,21,30,00,214.02933
2018,06,10,22,00,00,213.14067
2018,06,10,22,30,00,212.91033
2018,06,10,23,00,00,213.42133
2018,06,10,23,30,00,214.03233
2018,06,11,00,00,00,215.04167
2018,06,11,00,30,00,212.576
2018,06,11,01,00,00,213.67767
2018,06,11,01,30,00,217.13333
2018,06,11,02,00,00,212.24333
2018,06,11,02,30,00,211.94
2018,06,11,03,00,00,213.59367
2018,06,11,03,30,00,217.283
2018,06,11,04,00,00,213.00667
2018,06,11,04,30,00,216.85533
2018,06,11,05,00,00,228.98167
2018,06,11,05,30,00,245.911
2018,06,11,06,00,00,247.435
2018,06,11,06,30,00,242.24467
2018,06,11,07,00,00,223.17067
2018,06,11,07,30,00,221.68367
2018,06,11,08,00,00,215.288
2018,06,11,08,30,00,240.47767
2018,06,11,09,00,00,236.846
2018,06,11,09,30,00,243.772
2018,06,11,10,00,00,236.33567
2018,06,11,10,30,00,247.23367
2018,06,11,11,00,00,230.60833
2018,06,11,11,30,00,249.27033
2018,06,11,12,00,00,227.20967
2018,06,11,12,30,00,243.49333
2018,06,11,13,00,00,239.46233
2018,06,11,13,30,00,240.05267
2018,06,11,14,00,00,221.445
2018,06,11,14,30,00,232.85767
2018,06,11,15,00,00,242.831
2018,06,11,15,30,00,232.04133
2018,06,11,16,00,00,244.872
2018,06,11,16,30,00,188.065
2018,06,11,17,00,00,284.83367
2018,06,11,17,30,00,325.05733
2018,06,11,18,00,00,304.25367
2018,06,11,18,30,00,283.36867
2018,06,11,19,00,00,248.30267
2018,06,11,19,30,00,246.824
2018,06,11,20,00,00,264.06833
2018,06,11,20,30,00,304.018
2018,06,11,21,00,00,333.15467
2018,06,11,21,30,00,340.219
2018,06,11,22,00,00,135.18467
2018,06,11,22,30,00,22.753
2018,06,11,23,00,00,28.59567
2018,06,11,23,30,00,27.81267
2018,06,12,00,00,00,29.54067
2018,06,12,00,30,00,28.145
2018,06,12,01,00,00,22.327
2018,06,12,01,30,00,26.49667
2018,06,12,02,00,00,22.26067
2018,06,12,02,30,00,22.47367
2018,06,12,03,00,00,24.537
2018,06,12,03,30,00,20.77567
2018,06,12,04,00,00,10.77867
2018,06,12,04,30,00,12.65367
2018,06,12,05,00,00,33.90433
2018,06,12,05,30,00,69.46033
2018,06,12,06,00,00,67.18867
2018,06,12,06,30,00,150.03233
2018,06,12,07,00,00,32.046
2018,06,12,07,30,00,104.54667
2018,06,12,08,00,00,81.39467
2018,06,12,08,30,00,86.858
2018,06,12,09,00,00,76.07067
2018,06,12,09,30,00,84.436
2018,06,12,10,00,00,99.39467
2018,06,12,10,30,00,66.63733
2018,06,12,11,00,00,120.757
2018,06,12,11,30,00,98.41233
2018,06,12,12,00,00,222.993
2018,06,12,12,30,00,160.11433
2018,06,12,13,00,00,310.476
2018,06,12,13,30,00,286.29433
2018,06,12,14,00,00,246.116
2018,06,12,14,30,00,252.85667
2018,06,12,15,00,00,329.295
2018,06,12,15,30,00,212.02433
2018,06,12,16,00,00,160.99567
2018,06,12,16,30,00,268.94767
2018,06,12,17,00,00,266.734
2018,06,12,17,30,00,314.62367
2018,06,12,18,00,00,325.92167
2018,06,12,18,30,00,334.707
2018,06,12,19,00,00,333.518
2018,06,12,19,30,00,338.98933
2018,06,12,20,00,00,332.13467
2018,06,12,20,30,00,333.53533
2018,06,12,21,00,00,340.63667
2018,06,12,21,30,00,337.027
2018,06,12,22,00,00,346.19567
2018,06,12,22,30,00,346.13967
2018,06,12,23,00,00,342.802
2018,06,12,23,30,00,344.45067
2018,06,13,00,00,00,351.082
2018,06,13,00,30,00,354.27433
2018,06,13,01,00,00,250.634
2018,06,13,01,30,00,85.94433
2018,06,13,02,00,00,347.274
2018,06,13,02,30,00,213.852
2018,06,13,03,00,00,303.732
2018,06,13,03,30,00,287.96733
2018,06,13,04,00,00,332.29233
2018,06,13,04,30,00,277.61967
2018,06,13,05,00,00,327.696
2018,06,13,05,30,00,255.51867
2018,06,13,06,00,00,159.75567
2018,06,13,06,30,00,194.533
2018,06,13,07,00,00,177.26833
2018,06,13,07,30,00,256.15467
2018,06,13,08,00,00,291.75667
2018,06,13,08,30,00,209.90433
2018,06,13,09,00,00,174.95667
2018,06,13,09,30,00,247.41333
2018,06,13,10,00,00,308.504
2018,06,13,10,30,00,67.432
2018,06,13,11,00,00,199.13567
2018,06,13,11,30,00,292.52333
2018,06,13,12,00,00,238.248
2018,06,13,12,30,00,314.61433
2018,06,13,13,00,00,276.487
2018,06,13,13,30,00,286.13233
2018,06,13,14,00,00,199.92567
2018,06,13,14,30,00,320.31567
2018,06,13,15,00,00,311.30033
2018,06,13,15,30,00,263.14033
2018,06,13,16,00,00,259.409
2018,06,13,16,30,00,229.04567
2018,06,13,17,00,00,187.48267
2018,06,13,17,30,00,208.66233
2018,06,13,18,00,00,79.01367
2018,06,13,18,30,00,70.39667
2018,06,13,19,00,00,98.563
2018,06,13,19,30,00,45.13867
2018,06,13,20,00,00,61.616
2018,06,13,20,30,00,84.52333
2018,06,13,21,00,00,81.475
2018,06,13,21,30,00,82.249
2018,06,13,22,00,00,81.608
2018,06,13,22,30,00,88.233
2018,06,13,23,00,00,93.95
2018,06,13,23,30,00,99.703
2018,06,14,00,00,00,107.83433
2018,06,14,00,30,00,108.314
2018,06,14,01,00,00,110.711
2018,06,14,01,30,00,111.002
2018,06,14,02,00,00,116.20267
2018,06,14,02,30,00,110.71867
2018,06,14,03,00,00,109.17
2018,06,14,03,30,00,116.42
2018,06,14,04,00,00,116.01267
2018,06,14,04,30,00,113.96733
2018,06,14,05,00,00,113.384
2018,06,14,05,30,00,117.42867
2018,06,14,06,00,00,133.562
2018,06,14,06,30,00,149.59867
2018,06,14,07,00,00,149.356
2018,06,14,07,30,00,166.367
2018,06,14,08,00,00,166.68533
2018,06,14,08,30,00,184.54767
2018,06,14,09,00,00,190.391
2018,06,14,09,30,00,172.34233
2018,06,14,10,00,00,204.28833
2018,06,14,10,30,00,233.43
2018,06,14,11,00,00,239.77967
2018,06,14,11,30,00,214.73667
2018,06,14,12,00,00,220.00433
2018,06,14,12,30,00,221.642
2018,06,14,13,00,00,218.53533
2018,06,14,13,30,00,229.052
2018,06,14,14,00,00,235.01067
2018,06,14,14,30,00,234.176
2018,06,14,15,00,00,237.708
2018,06,14,15,30,00,213.366
2018,06,14,16,00,00,201.828
2018,06,14,16,30,00,208.909
2018,06,14,17,00,00,210.033
2018,06,14,17,30,00,208.98233
2018,06,14,18,00,00,197.816
2018,06,14,18,30,00,199.717
2018,06,14,19,00,00,201.646
2018,06,14,19,30,00,178.954
2018,06,14,20,00,00,179.37133
2018,06,14,20,30,00,177.59333
2018,06,14,21,00,00,186.89567
2018,06,14,21,30,00,207.09033
2018,06,14,22,00,00,212.14967
2018,06,14,22,30,00,204.57867
2018,06,14,23,00,00,196.253
2018,06,14,23,30,00,199.538
2018,06,15,00,00,00,193.52033
2018,06,15,00,30,00,193.264
2018,06,15,01,00,00,184.77033
2018,06,15,01,30,00,178.57467
2018,06,15,02,00,00,186.264
2018,06,15,02,30,00,189.091
2018,06,15,03,00,00,195.191
2018,06,15,03,30,00,199.10167
2018,06,15,04,00,00,183.712
2018,06,15,04,30,00,193.17833
2018,06,15,05,00,00,193.16833
2018,06,15,05,30,00,187.82633
2018,06,15,06,00,00,189.80533
2018,06,15,06,30,00,200.909
2018,06,15,07,00,00,207.79167
2018,06,15,07,30,00,209.18
2018,06,15,08,00,00,205.33533
2018,06,15,08,30,00,211.366
2018,06,15,09,00,00,208.868
2018,06,15,09,30,00,209.34967
2018,06,15,10,00,00,204.7
2018,06,15,10,30,00,203.027
2018,06,15,11,00,00,217.695
2018,06,15,11,30,00,212.856
2018,06,15,12,00,00,211.427
2018,06,15,12,30,00,210.41933
2018,06,15,13,00,00,216.51867
2018,06,15,13,30,00,213.17967
2018,06,15,14,00,00,217.458
2018,06,15,14,30,00,215.39067
2018,06,15,15,00,00,216.10733
2018,06,15,15,30,00,211.65133
2018,06,15,16,00,00,216.16333
2018,06,15,16,30,00,227.95933
2018,06,15,17,00,00,227.662
2018,06,15,17,30,00,225.66533
2018,06,15,18,00,00,220.84867
2018,06,15,18,30,00,224.27867
2018,06,15,19,00,00,228.94733
2018,06,15,19,30,00,238.33867
2018,06,15,20,00,00,244.78233
2018,06,15,20,30,00,244.095
2018,06,15,21,00,00,240.88167
2018,06,15,21,30,00,245.56467
2018,06,15,22,00,00,234.77133
2018,06,15,22,30,00,236.361
2018,06,15,23,00,00,232.16433
2018,06,15,23,30,00,230.37467
2018,06,16,00,00,00,222.32433
2018,06,16,00,30,00,214.139
2018,06,16,01,00,00,223.13367
2018,06,16,01,30,00,226.37733
2018,06,16,02,00,00,227.26233
2018,06,16,02,30,00,217.36633
2018,06,16,03,00,00,214.741
2018,06,16,03,30,00,215.322
2018,06,16,04,00,00,217.87933
2018,06,16,04,30,00,210.78633
2018,06,16,05,00,00,206.89433
2018,06,16,05,30,00,207.437
2018,06,16,06,00,00,208.99433
2018,06,16,06,30,00,211.40967
2018,06,16,07,00,00,212.34367
2018,06,16,07,30,00,223.82067
2018,06,16,08,00,00,225.44367
2018,06,16,08,30,00,227.45367
2018,06,16,09,00,00,231.801
2018,06,16,09,30,00,228.97167
2018,06,16,10,00,00,237.87767
2018,06,16,10,30,00,246.97733
2018,06,16,11,00,00,227.847
2018,06,16,11,30,00,250.08367
2018,06,16,12,00,00,256.97433
2018,06,16,12,30,00,254.67767
2018,06,16,13,00,00,254.62833
2018,06,16,13,30,00,238.78667
2018,06,16,14,00,00,223.21933
2018,06,16,14,30,00,221.70567
2018,06,16,15,00,00,206.91333
2018,06,16,15,30,00,221.85533
2018,06,16,16,00,00,211.95067
2018,06,16,16,30,00,228.76467
2018,06,16,17,00,00,240.88933
2018,06,16,17,30,00,253.34067
2018,06,16,18,00,00,249.183
2018,06,16,18,30,00,280.385
2018,06,16,19,00,00,284.02233
2018,06,16,19,30,00,287.83467
2018,06,16,20,00,00,288.01133
2018,06,16,20,30,00,300.49567
2018,06,16,21,00,00,316.68867
2018,06,16,21,30,00,316.262
2018,06,16,22,00,00,312.87333
2018,06,16,22,30,00,314.461
2018,06,16,23,00,00,309.30133
2018,06,16,23,30,00,299.67733
2018,06,17,00,00,00,305.88533
2018,06,17,00,30,00,306.45067
2018,06,17,01,00,00,315.86667
2018,06,17,01,30,00,323.343
2018,06,17,02,00,00,332.28767
2018,06,17,02,30,00,335.83833
2018,06,17,03,00,00,351.095
2018,06,17,03,30,00,121.02367
2018,06,17,04,00,00,11.224
2018,06,17,04,30,00,8.99967
2018,06,17,05,00,00,14.77067
2018,06,17,05,30,00,44.759
2018,06,17,06,00,00,46.96467
2018,06,17,06,30,00,24.02567
2018,06,17,07,00,00,35.105
2018,06,17,07,30,00,52.22767
2018,06,17,08,00,00,44.886
2018,06,17,08,30,00,67.17033
2018,06,17,09,00,00,60.195
2018,06,17,09,30,00,79.42233
2018,06,17,10,00,00,141.31733
2018,06,17,10,30,00,167.914
2018,06,17,11,00,00,152.653
2018,06,17,11,30,00,157.95667
2018,06,17,12,00,00,157.93967
2018,06,17,12,30,00,188.636
2018,06,17,13,00,00,170.561
2018,06,17,13,30,00,186.00033
2018,06,17,14,00,00,197.301
2018,06,17,14,30,00,211.76267
2018,06,17,15,00,00,210.514
2018,06,17,15,30,00,215.09067
2018,06,17,16,00,00,181.17267
2018,06,17,16,30,00,154.72933
2018,06,17,17,00,00,131.157
2018,06,17,17,30,00,164.301
2018,06,17,18,00,00,147.40267
2018,06,17,18,30,00,137.77167
2018,06,17,19,00,00,159.41467
2018,06,17,19,30,00,170.64
2018,06,17,20,00,00,142.32433
2018,06,17,20,30,00,142.853
2018,06,17,21,00,00,147.031
2018,06,17,21,30,00,155.429
2018,06,17,22,00,00,162.25133
2018,06,17,22,30,00,175.481
2018,06,17,23,00,00,163.674
2018,06,17,23,30,00,175.86667
2018,06,18,00,00,00,177.57967
2018,06,18,00,30,00,165.711
2018,06,18,01,00,00,178.18833
2018,06,18,01,30,00,166.30967
2018,06,18,02,00,00,165.40633
2018,06,18,02,30,00,154.32167
2018,06,18,03,00,00,144.55333
2018,06,18,03,30,00,138.81267
2018,06,18,04,00,00,148.03733
2018,06,18,04,30,00,152.09133
2018,06,18,05,00,00,180.67233
2018,06,18,05,30,00,205.30533
2018,06,18,06,00,00,213.43067
2018,06,18,06,30,00,207.243
2018,06,18,07,00,00,209.77767
2018,06,18,07,30,00,206.59667
2018,06,18,08,00,00,213.008
2018,06,18,08,30,00,211.87167
2018,06,18,09,00,00,209.276
2018,06,18,09,30,00,211.88267
2018,06,18,10,00,00,223.38133
2018,06,18,10,30,00,226.54067
2018,06,18,11,00,00,232.24467
2018,06,18,11,30,00,237.32433
2018,06,18,12,00,00,235.80967
2018,06,18,12,30,00,227.194
2018,06,18,13,00,00,232.783
2018,06,18,13,30,00,224.13167
2018,06,18,14,00,00,229.10067
2018,06,18,14,30,00,230.04167
2018,06,18,15,00,00,251.033
2018,06,18,15,30,00,252.75533
2018,06,18,16,00,00,248.691
2018,06,18,16,30,00,242.30933
2018,06,18,17,00,00,250.72133
2018,06,18,17,30,00,256.19333
2018,06,18,18,00,00,248.401
2018,06,18,18,30,00,256.664
2018,06,18,19,00,00,260.71833
2018,06,18,19,30,00,251.711
2018,06,18,20,00,00,261.27067
2018,06,18,20,30,00,263.86533
2018,06,18,21,00,00,251.162
2018,06,18,21,30,00,247.35467
2018,06,18,22,00,00,236.98167
2018,06,18,22,30,00,222.54767
2018,06,18,23,00,00,226.426
2018,06,18,23,30,00,223.45967
2018,06,19,00,00,00,214.697
2018,06,19,00,30,00,218.19333
2018,06,19,01,00,00,214.85967
2018,06,19,01,30,00,213.89967
2018,06,19,02,00,00,212.024
2018,06,19,02,30,00,211.001
2018,06,19,03,00,00,212.80733
2018,06,19,03,30,00,213.529
2018,06,19,04,00,00,210.08067
2018,06,19,04,30,00,205.30867
2018,06,19,05,00,00,203.04167
2018,06,19,05,30,00,206.09067
2018,06,19,06,00,00,204.86333
2018,06,19,06,30,00,191.76333
2018,06,19,07,00,00,188.40267
2018,06,19,07,30,00,193.20567
2018,06,19,08,00,00,187.704
2018,06,19,08,30,00,190.568
2018,06,19,09,00,00,186.56833
2018,06,19,09,30,00,192.309
2018,06,19,10,00,00,202.41533
2018,06,19,10,30,00,209.088
2018,06,19,11,00,00,217.58167
2018,06,19,11,30,00,253.434
2018,06,19,12,00,00,247.39033
2018,06,19,12,30,00,238.46167
2018,06,19,13,00,00,222.05633
2018,06,19,13,30,00,221.752
2018,06,19,14,00,00,221.04067
2018,06,19,14,30,00,231.723
2018,06,19,15,00,00,253.36667
2018,06,19,15,30,00,245.462
2018,06,19,16,00,00,242.80933
2018,06,19,16,30,00,244.30633
2018,06,19,17,00,00,246.569
2018,06,19,17,30,00,265.909
2018,06,19,18,00,00,279.278
2018,06,19,18,30,00,283.05733
2018,06,19,19,00,00,282.297
2018,06,19,19,30,00,281.379
2018,06,19,20,00,00,276.935
2018,06,19,20,30,00,266.44667
2018,06,19,21,00,00,259.26167
2018,06,19,21,30,00,249.33233
2018,06,19,22,00,00,244.997
2018,06,19,22,30,00,244.28533
2018,06,19,23,00,00,247.86167
2018,06,19,23,30,00,249.78033
2018,06,20,00,00,00,245.00067
2018,06,20,00,30,00,256.92067
2018,06,20,01,00,00,256.11933
2018,06,20,01,30,00,252.265
2018,06,20,02,00,00,256.80033
2018,06,20,02,30,00,256.715
2018,06,20,03,00,00,262.083
2018,06,20,03,30,00,254.68267
2018,06,20,04,00,00,261.146
2018,06,20,04,30,00,266.366
2018,06,20,05,00,00,272.22833
2018,06,20,05,30,00,281.797
2018,06,20,06,00,00,292.479
2018,06,20,06,30,00,292.79267
2018,06,20,07,00,00,290.27733
2018,06,20,07,30,00,294.21633
2018,06,20,08,00,00,300.67067
2018,06,20,08,30,00,295.70133
2018,06,20,09,00,00,288.115
2018,06,20,09,30,00,278.61667
2018,06,20,10,00,00,271.41233
2018,06,20,10,30,00,276.23533
2018,06,20,11,00,00,271.58133
2018,06,20,11,30,00,274.131
2018,06,20,12,00,00,267.00667
2018,06,20,12,30,00,264.62033
2018,06,20,13,00,00,268.67533
2018,06,20,13,30,00,271.536
2018,06,20,14,00,00,279.72833
2018,06,20,14,30,00,261.62933
2018,06,20,15,00,00,272.435
2018,06,20,15,30,00,266.666
2018,06,20,16,00,00,277.931
2018,06,20,16,30,00,266.24333
2018,06,20,17,00,00,263.96867
2018,06,20,17,30,00,261.30233
2018,06,20,18,00,00,263.01933
2018,06,20,18,30,00,262.45
2018,06,20,19,00,00,255.61467
2018,06,20,19,30,00,249.329
2018,06,20,20,00,00,249.83933
2018,06,20,20,30,00,254.38233
2018,06,20,21,00,00,251.30267
2018,06,20,21,30,00,252.315
2018,06,20,22,00,00,254.61733
2018,06,20,22,30,00,256.86967
2018,06,20,23,00,00,252.36533
2018,06,20,23,30,00,259.23
2018,06,21,00,00,00,256.22667
2018,06,21,00,30,00,258.58867
2018,06,21,01,00,00,248.94167
2018,06,21,01,30,00,257.11
2018,06,21,02,00,00,251.19767
2018,06,21,02,30,00,243.44267
2018,06,21,03,00,00,225.469
2018,06,21,03,30,00,187.979
2018,06,21,04,00,00,214.12333
2018,06,21,04,30,00,206.35233
2018,06,21,05,00,00,208.37567
2018,06,21,05,30,00,191.39167
2018,06,21,06,00,00,173.05367
2018,06,21,06,30,00,165.01067
2018,06,21,07,00,00,171.27733
2018,06,21,07,30,00,208.80733
2018,06,21,08,00,00,195.82333
2018,06,21,08,30,00,155.54033
2018,06,21,09,00,00,170.92367
2018,06,21,09,30,00,188.76033
2018,06,21,10,00,00,191.27033
2018,06,21,10,30,00,186.78
2018,06,21,11,00,00,125.89267
2018,06,21,11,30,00,136.658
2018,06,21,12,00,00,148.05167
2018,06,21,12,30,00,160.60467
2018,06,21,13,00,00,180.18433
2018,06,21,13,30,00,194.04133
2018,06,21,14,00,00,188.71
2018,06,21,14,30,00,202.60233
2018,06,21,15,00,00,182.86433
2018,06,21,15,30,00,148.067
2018,06,21,16,00,00,133.04733
2018,06,21,16,30,00,114.70067
2018,06,21,17,00,00,94.00767
2018,06,21,17,30,00,94.537
2018,06,21,18,00,00,87.14433
2018,06,21,18,30,00,79.91133
2018,06,21,19,00,00,104.66233
2018,06,21,19,30,00,97.59767
2018,06,21,20,00,00,91.67867
2018,06,21,20,30,00,88.13967
2018,06,21,21,00,00,90.16733
2018,06,21,21,30,00,98.13067
2018,06,21,22,00,00,100.35333
2018,06,21,22,30,00,115.49967
2018,06,21,23,00,00,118.25933
2018,06,21,23,30,00,103.142
2018,06,22,00,00,00,95.85267
2018,06,22,00,30,00,78.90667
2018,06,22,01,00,00,78.49167
2018,06,22,01,30,00,78.971
2018,06,22,02,00,00,87.116
2018,06,22,02,30,00,82.68767
2018,06,22,03,00,00,86.77733
2018,06,22,03,30,00,80.42833
2018,06,22,04,00,00,133.75033
2018,06,22,04,30,00,220.01933
2018,06,22,05,00,00,231.82167
2018,06,22,05,30,00,222.967
2018,06,22,06,00,00,214.64167
2018,06,22,06,30,00,218.41067
2018,06,22,07,00,00,215.758
2018,06,22,07,30,00,213.195
2018,06,22,08,00,00,210.42
2018,06,22,08,30,00,207.74967
2018,06,22,09,00,00,205.437
2018,06,22,09,30,00,204.13
2018,06,22,10,00,00,210.60133
2018,06,22,10,30,00,199.93567
2018,06,22,11,00,00,202.532
2018,06,22,11,30,00,202.99433
2018,06,22,12,00,00,205.804
2018,06,22,12,30,00,201.369
2018,06,22,13,00,00,199.745
2018,06,22,13,30,00,200.381
2018,06,22,14,00,00,200.81233
2018,06,22,14,30,00,197.96467
2018,06,22,15,00,00,194.588
2018,06,22,15,30,00,187.17367
2018,06,22,16,00,00,183.24167
2018,06,22,16,30,00,188.79933
2018,06,22,17,00,00,227.723
2018,06,22,17,30,00,231.804
2018,06,22,18,00,00,236.87767
2018,06,22,18,30,00,236.49233
2018,06,22,19,00,00,246.49933
2018,06,22,19,30,00,246.621
2018,06,22,20,00,00,249.78967
2018,06,22,20,30,00,251.24833
2018,06,22,21,00,00,251.13567
2018,06,22,21,30,00,253.30933
2018,06,22,22,00,00,254.32733
2018,06,22,22,30,00,251.76767
2018,06,22,23,00,00,251.816
2018,06,22,23,30,00,254.15733
2018,06,23,00,00,00,251.13033
2018,06,23,00,30,00,236.59833
2018,06,23,01,00,00,239.42333
2018,06,23,01,30,00,238.934
2018,06,23,02,00,00,239.018
2018,06,23,02,30,00,237.72733
2018,06,23,03,00,00,235.56633
2018,06,23,03,30,00,236.547
2018,06,23,04,00,00,235.72467
2018,06,23,04,30,00,232.469
2018,06,23,05,00,00,235.24233
2018,06,23,05,30,00,229.67633
2018,06,23,06,00,00,232.66467
2018,06,23,06,30,00,237.399
2018,06,23,07,00,00,235.645
2018,06,23,07,30,00,234.31633
2018,06,23,08,00,00,229.35833
2018,06,23,08,30,00,238.12767
2018,06,23,09,00,00,239.40733
2018,06,23,09,30,00,240.31167
2018,06,23,10,00,00,242.17
2018,06,23,10,30,00,239.294
2018,06,23,11,00,00,238.584
2018,06,23,11,30,00,238.37033
2018,06,23,12,00,00,239.086
2018,06,23,12,30,00,246.17167
2018,06,23,13,00,00,254.33667
2018,06,23,13,30,00,243.49367
2018,06,23,14,00,00,247.496
2018,06,23,14,30,00,252.98267
2018,06,23,15,00,00,257.60333
2018,06,23,15,30,00,248.01933
2018,06,23,16,00,00,254.872
2018,06,23,16,30,00,252.49467
2018,06,23,17,00,00,249.13433
2018,06,23,17,30,00,233.03533
2018,06,23,18,00,00,244.91
2018,06,23,18,30,00,247.46833
2018,06,23,19,00,00,244.591
2018,06,23,19,30,00,249.95033
2018,06,23,20,00,00,253.469
2018,06,23,20,30,00,248.48167
2018,06,23,21,00,00,243.34667
2018,06,23,21,30,00,244.55733
2018,06,23,22,00,00,246.19967
2018,06,23,22,30,00,255.27367
2018,06,23,23,00,00,250.67933
2018,06,23,23,30,00,228.834
2018,06,24,00,00,00,245.04533
2018,06,24,00,30,00,265.315
2018,06,24,01,00,00,249.98667
2018,06,24,01,30,00,247.24267
2018,06,24,02,00,00,253.84367
2018,06,24,02,30,00,252.55033
2018,06,24,03,00,00,251.02067
2018,06,24,03,30,00,265.583
2018,06,24,04,00,00,264.721
2018,06,24,04,30,00,265.52967
2018,06,24,05,00,00,273.69533
2018,06,24,05,30,00,283.84233
2018,06,24,06,00,00,288.684
2018,06,24,06,30,00,289.77967
2018,06,24,07,00,00,298.98933
2018,06,24,07,30,00,238.604
2018,06,24,08,00,00,220.31733
2018,06,24,08,30,00,247.554
2018,06,24,09,00,00,179.82867
2018,06,24,09,30,00,144.225
2018,06,24,10,00,00,307.68867
2018,06,24,10,30,00,135.99267
2018,06,24,11,00,00,208.27233
2018,06,24,11,30,00,281.688
2018,06,24,12,00,00,229.185
2018,06,24,12,30,00,131.64767
2018,06,24,13,00,00,168.97033
2018,06,24,13,30,00,44.58267
2018,06,24,14,00,00,152.743
2018,06,24,14,30,00,75.531
2018,06,24,15,00,00,83.01733
2018,06,24,15,30,00,21.97233
2018,06,24,16,00,00,48.60767
2018,06,24,16,30,00,70.12133
2018,06,24,17,00,00,79.082
2018,06,24,17,30,00,91.45533
2018,06,24,18,00,00,89.35833
2018,06,24,18,30,00,85.60867
2018,06,24,19,00,00,56.722
2018,06,24,19,30,00,51.37767
2018,06,24,20,00,00,56.67967
2018,06,24,20,30,00,50.387
2018,06,24,21,00,00,46.33833
2018,06,24,21,30,00,41.55467
2018,06,24,22,00,00,39.162
2018,06,24,22,30,00,31.42867
2018,06,24,23,00,00,34.307
2018,06,24,23,30,00,22.12
2018,06,25,00,00,00,19.26833
2018,06,25,00,30,00,18.73533
2018,06,25,01,00,00,23.65767
2018,06,25,01,30,00,16.99367
2018,06,25,02,00,00,32.622
2018,06,25,02,30,00,15.35667
2018,06,25,03,00,00,20.27133
2018,06,25,03,30,00,99.09033
2018,06,25,04,00,00,54.213
2018,06,25,04,30,00,260.02733
2018,06,25,05,00,00,261.73233
2018,06,25,05,30,00,203.38367
2018,06,25,06,00,00,170.18633
2018,06,25,06,30,00,52.58933
2018,06,25,07,00,00,41.38733
2018,06,25,07,30,00,35.79867
2018,06,25,08,00,00,70.143
2018,06,25,08,30,00,78.22967
2018,06,25,09,00,00,49.941
2018,06,25,09,30,00,57.139
2018,06,25,10,00,00,64.921
2018,06,25,10,30,00,78.612
2018,06,25,11,00,00,94.48633
2018,06,25,11,30,00,181.921
2018,06,25,12,00,00,89.418
2018,06,25,12,30,00,91.66933
2018,06,25,13,00,00,119.21733
2018,06,25,13,30,00,129.15533
2018,06,25,14,00,00,133.102
2018,06,25,14,30,00,135.28333
2018,06,25,15,00,00,146.204
2018,06,25,15,30,00,227.756
2018,06,25,16,00,00,246.62633
2018,06,25,16,30,00,220.81767
2018,06,25,17,00,00,263.28167
2018,06,25,17,30,00,251.33
2018,06,25,18,00,00,223.66767
2018,06,25,18,30,00,207.85433
2018,06,25,19,00,00,212.85067
2018,06,25,19,30,00,219.11633
2018,06,25,20,00,00,216.525
2018,06,25,20,30,00,217.47733
2018,06,25,21,00,00,214.66667
2018,06,25,21,30,00,223.264
2018,06,25,22,00,00,220.187
2018,06,25,22,30,00,224.13167
2018,06,25,23,00,00,212.587
2018,06,25,23,30,00,213.229
2018,06,26,00,00,00,213.043
2018,06,26,00,30,00,213.27667
2018,06,26,01,00,00,211.76433
2018,06,26,01,30,00,212.04933
2018,06,26,02,00,00,216.03733
2018,06,26,02,30,00,226.44433
2018,06,26,03,00,00,212.23
2018,06,26,03,30,00,212.38033
2018,06,26,04,00,00,229.35033
2018,06,26,04,30,00,254.141
2018,06,26,05,00,00,253.59567
2018,06,26,05,30,00,228.19367
2018,06,26,06,00,00,234.04833
2018,06,26,06,30,00,202.203
2018,06,26,07,00,00,203.786
2018,06,26,07,30,00,244.62067
