Year,Month,Day,Hour,Minute,Second,HYY_META.UV_B
2013,06,01,18,00,00,0.07006
2013,06,01,18,30,00,0.06504
2013,06,01,19,00,00,0.04711
2013,06,01,19,30,00,0.02933
2013,06,01,20,00,00,0.01716
2013,06,01,20,30,00,0.00912
2013,06,01,21,00,00,0.00407
2013,06,01,21,30,00,0.00173
2013,06,01,22,00,00,0.00069
2013,06,01,22,30,00,0.0003
2013,06,01,23,00,00,0.00018
2013,06,01,23,30,00,0.00013
2013,06,02,00,00,00,0.00021
2013,06,02,00,30,00,0.00019
2013,06,02,01,00,00,0.0002
2013,06,02,01,30,00,0.00029
2013,06,02,02,00,00,0.00058
2013,06,02,02,30,00,0.00138
2013,06,02,03,00,00,0.00342
2013,06,02,03,30,00,0.00757
2013,06,02,04,00,00,0.0146
2013,06,02,04,30,00,0.02511
2013,06,02,05,00,00,0.0408
2013,06,02,05,30,00,0.06398
2013,06,02,06,00,00,0.0969
2013,06,02,06,30,00,0.14047
2013,06,02,07,00,00,0.19379
2013,06,02,07,30,00,0.25972
2013,06,02,08,00,00,0.33828
2013,06,02,08,30,00,0.42241
2013,06,02,09,00,00,0.51483
2013,06,02,09,30,00,0.59494
2013,06,02,10,00,00,0.66781
2013,06,02,10,30,00,0.73609
2013,06,02,11,00,00,0.75848
2013,06,02,11,30,00,0.79428
2013,06,02,12,00,00,0.77085
2013,06,02,12,30,00,0.73931
2013,06,02,13,00,00,0.62266
2013,06,02,13,30,00,0.56359
2013,06,02,14,00,00,0.44751
2013,06,02,14,30,00,0.45872
2013,06,02,15,00,00,0.37158
2013,06,02,15,30,00,0.30644
2013,06,02,16,00,00,0.31196
2013,06,02,16,30,00,0.2485
2013,06,02,17,00,00,0.20448
2013,06,02,17,30,00,0.15036
2013,06,02,18,00,00,0.10355
2013,06,02,18,30,00,0.0705
2013,06,02,19,00,00,0.04495
2013,06,02,19,30,00,0.02738
2013,06,02,20,00,00,0.01597
2013,06,02,20,30,00,0.00863
2013,06,02,21,00,00,0.00402
2013,06,02,21,30,00,0.00171
2013,06,02,22,00,00,0.00066
2013,06,02,22,30,00,0.00032
2013,06,02,23,00,00,0.00019
2013,06,02,23,30,00,0.00015
2013,06,03,00,00,00,0.00014
